ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,,
XAO 4516.5 at 16:37 11/6/2010  Report at 19:07 Friday 11/6/2010. Processed 19:27 Friday 11/6/2010.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
CMP,126.569,3.718,1.803,0.027,0.05,3.3,0.4,41.3,-,-,-,,Compumedics Ltd,,0.165,2.5,0.13,0.165,0.165,0.14,16.87,0.265,0.12,
CPU,9074.14,232.624,219.598,6.346,-1.54,-,56.84,20.1,25,2.27,2.19,p,Computershare Ltd,,11.42,7,11.31,11.49,11.56,10.81,-0.37,12.90,8.45,
CMO,117.215,10.04,11.371,0.008,-0.02,-,-0.19,-,-,-,-,,Comtel Corp Ltd,,0.018,,0.018,0.019,0.018,0.017,-0.99,0.039,0.011,
CEU,50398.1,984.697,722.119,1.556,-,-,-21.74,-,2,-,5.06,,ConnectEast stp,,0.395,0.5,0.39,0.395,0.395,0.37,0.30,0.49,0.282,
CXN,817.89,124.036,8.048,0.015,-0.01,-,-2.2,-,-,-,-,,Connxion Ventures,,0.04,-0.1,0.038,0.04,0.041,0.038,-3.43,0.061,0.028,
CGI,3.35,0.844,0.243,0.003,-,-,-0.22,-,-,-,-,,Consolidated Global,,0.034,0.1,0.034,0.045,0.034,0.033,2.04,0.037,0.01,
CMJ,6613.77,148.531,220.696,2.011,0.88,3.7,57.44,5.6,16.5,3.48,5.09,f,Consolidated Media,,3.24,-2,3.21,3.25,3.26,3.18,-1.60,3.44,2.17,
CBR,3.2,0.378,0.317,0.047,-,-,69.96,2.7,-,-,-,,Constellation Br cdi,,1.90,-5,1.865,1.95,1.905,1.90,-3.55,2.00,1.30,
CCQ,25,2.72,21.841,0.013,1.12,0.6,6.91,9.8,1,6.91,1.47,f,Contango Capital,,0.68,-2,0.645,0.68,0.70,0.68,-3.84,1.55,0.60,
CTN,729.938,17.46,11.441,0.122,1.40,0.6,42,1.9,2,21.00,2.47,f,Contango Microcap,,0.81,-3,0.81,0.825,0.83,0.795,-4.56,1.19,0.76,
COS,178.97,10.593,6.823,0.004,-,-,1.7,3.8,-,-,-,,Cool or Cosy Ltd,,0.065,,0.031,0.074,0.07,0.065,-0.99,0.155,0.06,
CNR,-,0.094,0.043,0.001,0.66,0.1,-14.8,-,0.8,-,10.13,,Coonawarra Aust unt,,0.079,,-,0.08,0.079,0.079,-0.99,0.20,0.079,
CXG,1701.46,58.822,21.177,0.048,0.30,0.6,-3.09,-,-,-,-,,Coote Industrial,,0.18,-5.5,0.175,0.185,0.255,0.18,-24.39,0.44,0.175,
CBB,16.582,5.357,3.725,0.044,0.30,1.3,4.27,9.4,-,-,-,,Cordlife Ltd,*,0.40,-3,0.35,0.55,0.43,0.40,-7.96,0.68,0.30,
CKK,2114.12,56.87,7.443,0.024,0.02,9.8,-3.3,-,-,-,-,,Coretrack Ltd,,0.195,1.5,0.20,0.21,0.215,0.175,7.35,0.351,0.129,
CXP,582.867,32.486,40.815,0.968,-,-,34,16.8,22.5,1.51,3.93,f,Corporate Express,,5.72,9,5.64,5.72,5.78,5.60,0.61,5.78,3.44,
COO,-,3.537,0.659,0.005,-0.05,-,-5.37,-,-,-,-,,Corum Grp Ltd,,0.022,,0.022,0.03,0.022,0.022,-0.99,0.057,0.01,
CXY,4372.66,511.581,382.876,0.076,0.04,2.1,-0.5,-,-,-,-,,Cougar Energy,,0.083,-0.3,0.083,0.085,0.087,0.082,-4.47,0.155,0.075,
COU,969.668,18.472,13.804,0.287,0.22,5.0,10.64,10.4,7,1.52,6.31,f,Count Financial,,1.11,-3,1.10,1.11,1.125,1.08,-3.62,1.60,1.04,
CTY,0.125,0.002,0.006,0.257,0.97,3.8,20.85,17.8,13.32,1.57,3.58,f,Country Road Ltd,,3.72,7,3.72,-,3.72,3.65,0.93,4.00,3.10,
CYG,329.346,1.325,2.253,0.077,3.31,0.6,0.5,384.0,11,0.05,5.73,f,Coventry Grp,,1.92,-3,1.92,1.98,1.95,1.92,-2.52,2.50,0.78,
CPI,132.034,6.333,0.478,0.017,0.87,0.3,-4.5,-,-,-,-,,CPI Grp Ltd,,0.295,3.5,0.265,0.39,0.295,0.20,12.48,0.35,0.105,
CGO,75,1.406,4.339,0.022,0.16,3.8,0.74,81.1,3,0.25,5.00,,CPT Global Ltd,,0.60,,0.57,0.64,0.60,0.56,-0.99,1.02,0.43,
CRG,1152.45,32.33,29.442,0.66,4.41,1.9,39,21.6,46,0.85,5.46,f,Crane Grp Ltd,,8.43,-13,8.37,8.57,8.64,8.23,-2.50,11.66,8.23,
CCP,589.702,9.169,8.168,0.113,1.83,1.4,27.3,9.3,5,5.46,1.97,f,Credit Corp Grp,,2.54,11,2.54,2.55,2.58,2.38,3.54,3.39,1.20,
CSW,1535,6.607,13.001,0.039,0.94,1.0,-6.78,-,1.88,-,1.97,,Credit Suisse Pl100 unt,,0.955,1,0.955,0.96,0.955,0.945,0.07,0.955,0.91,
CMW,2008.09,60.507,54.579,0.529,0.73,0.9,-5.5,-,7.5,-,11.45,,Cromwell Grp stp,,0.655,-3.5,0.655,0.695,0.695,0.655,-6.06,0.85,0.50,
CWN,10667,188.366,245.846,6.126,3.24,2.5,-92.35,-,37,-,4.55,p,Crown Ltd,,8.13,13,8.00,8.18,8.20,7.63,0.64,9.39,6.41,
CTE,5,0.522,0.124,0.005,0.09,1.2,-0.41,-,-,-,-,,Cryosite Ltd,,0.11,-1,0.11,0.12,0.12,0.11,-9.32,0.15,0.07,
CSJ,-,1.481,11.244,0.042,0.97,1.0,-3.19,-,2.62,-,2.69,p,CS GP100 Aust Tr unt,,0.975,,0.975,0.995,0.975,0.975,-0.99,1.05,0.925,
CSU,81.395,4.205,8.247,0.056,0.91,1.0,-5.7,-,2.67,-,2.95,,Cs100 Emrg Mkt Infra unt,,0.905,-0.5,0.905,0.91,0.915,0.905,-1.54,0.94,0.875,
CSV,2574.47,59.15,13.637,0.45,0.05,37.6,13.85,13.6,5,2.77,2.66,f,CSG Ltd,,1.88,-16,1.87,1.88,2.02,1.66,-8.83,2.30,0.785,
CSL,15179.5,340.889,343.895,18.563,6.11,5.5,213.41,15.8,75,2.85,2.22,,CSL Ltd,,33.77,95,33.65,33.78,34.27,32.59,1.91,37.56,29.27,
CSR,46997.1,1234.43,738.693,2.537,1.04,1.6,-8.2,-,8.5,-,5.07,f,CSR Ltd,,1.675,-4.5,1.67,1.68,1.72,1.61,-3.60,2.18,1.48,
CLX,-,0.153,0.153,0.038,0.66,1.4,9.65,9.6,6,1.61,6.45,f,CTI Logistics,,0.93,,0.93,0.98,0.93,0.93,-0.99,1.14,0.695,
CUS,1667.13,29.289,39.938,0.395,0.26,11.2,18.4,15.8,-,-,-,,Customers Ltd,,2.90,20,2.86,2.96,2.99,2.66,6.42,3.154,1.987,
CVC,15.585,6.498,13.099,0.102,1.23,0.6,-5.51,-,2,-,2.60,f,CVC Ltd,,0.77,,0.77,0.80,0.78,0.77,-0.99,0.82,0.52,
CJT,30,0.559,0.21,0.001,0.03,0.3,-3.34,-,-,-,-,,CVC Prop Fund unt,,0.01,-0.8,0.01,0.014,0.018,0.01,-45.43,0.04,0.004,
CYC,59,9.602,1.848,0.017,0.07,1.4,1.2,8.3,-,-,-,,Cyclopharm Ltd,,0.099,1.4,0.084,0.099,0.10,0.081,15.48,0.135,0.065,
DTL,49.538,1.84,0.755,0.124,1.17,6.9,68.29,11.8,53,1.29,6.59,f,Data#3 Ltd,,8.04,4,8.01,8.04,8.25,7.85,-0.49,9.30,5.51,
DDT,1038.5,247.626,90.7,0.012,0.01,3.5,-0.86,-,-,-,-,,Datadot Tech,,0.035,-0.1,0.034,0.035,0.037,0.034,-3.76,0.105,0.015,
DMN,6925.85,769.625,88.588,0.002,-,-,-0.15,-,-,-,-,,Datamotion Asia,,0.001,,0.001,0.002,0.001,0.001,-0.99,0.004,0.001,
DMNOA,-,-,-,0.001,-,-,-,-,-,-,-,,  opt may13,,0.001,,-,0.001,0.001,0.001,-0.99,0.002,0.001,
DSQ,-,0.404,0.377,0.003,0.05,2.0,-3.41,-,-,-,-,,Datasquirt Ltd,,0.10,,0.10,0.20,0.10,0.10,-0.99,0.155,0.042,
DJS,15511.5,312.085,284.69,2.274,1.22,3.6,33,13.5,29,1.14,6.52,f,David Jones Ltd,,4.45,12,4.44,4.46,4.48,4.19,1.79,5.96,3.86,
DCG,608.913,33.874,15.394,0.184,0.28,5.3,15.56,9.6,-,-,-,,Decmil Grp Ltd,,1.49,5,1.485,1.49,1.53,1.395,2.49,1.94,0.55,
DGH,-,1.077,0.462,0.015,0.77,0.7,-5.08,-,2,-,3.92,,Desane Grp Hldings,,0.51,,0.50,0.51,0.51,0.51,-0.99,0.565,0.36,
DVN,2368.88,85.558,10.665,0.162,0.83,0.3,2.09,12.2,3,0.70,11.76,,Devine Ltd,,0.255,,0.255,0.26,0.265,0.25,-0.99,0.484,0.24,
DEX,2308.81,23.847,5.167,0.07,0.14,4.8,3.16,21.2,4,0.79,5.97,,Dexion Ltd,,0.67,-2.5,0.67,0.68,0.695,0.665,-4.58,0.705,0.29,
DXS,159389,2800.26,2324.42,3.977,0.95,0.9,-11.03,-,6.15,-,7.45,,DEXUS Prop Grp stp,,0.825,1,0.825,0.83,0.845,0.77,0.24,0.89,0.66,
DGI,11.713,1.023,-,0.007,0.02,11.0,-9,-,-,-,-,,Digislide Hldgs,,0.22,,0.18,0.255,0.22,0.20,-0.99,0.80,0.18,
DGX,267.5,7.1,1.243,0.054,0.10,3.5,5.32,6.6,2,2.66,5.71,f,Diploma Grp Ltd,,0.35,-3,0.34,0.35,0.36,0.34,-8.88,0.55,0.19,
DVA,9.705,1.312,2.758,0.005,0.02,4.8,-6,-,-,-,-,,Diversa Ltd,,0.095,,0.095,0.11,0.095,0.093,-0.99,0.18,0.08,
DUI,160.721,1.937,7.82,0.463,3.29,0.9,4.4,65.2,13,0.34,4.53,f,Diversified United,,2.87,-3,2.85,2.87,2.89,2.80,-2.02,3.53,2.54,
DJW,587.395,8.292,6.877,0.839,3.85,1.0,-14.11,-,26,-,6.58,f,Djerriwarrh Invest,,3.95,-5,3.94,3.95,4.02,3.84,-2.24,4.85,3.72,
DKN,134.053,12.092,18.768,0.085,0.07,8.6,4.91,12.2,4,1.23,6.67,,DKN Financial Grp,,0.60,5,0.56,0.59,0.60,0.55,8.10,0.85,0.39,
DMX,364.136,7.827,14.944,0.036,0.14,1.9,-0.2,-,-,-,-,,Dolomatrix Intl,,0.265,-0.5,0.265,0.295,0.27,0.265,-2.84,0.35,0.16,
DMP,420.737,9.605,6.171,0.362,0.69,7.7,26,20.4,14,1.86,2.64,f,Domino Pizza Enterpr,,5.30,-10,5.25,5.49,5.50,5.26,-2.84,5.80,2.99,
DOW,26247.4,372.034,140.779,1.501,2.15,2.1,54.4,8.2,29.1,1.87,6.52,,Downer EDI Ltd,,4.46,-18,4.44,4.46,4.72,4.44,-4.87,9.44,4.37,
DLE,-,0.083,0.25,0.015,-,-,-0.74,-,-,-,-,,Dragon Energy,,0.31,,0.25,0.31,0.31,0.31,-0.99,0.31,0.15,
DMY,-,1.873,0.235,0.003,0.01,3.3,-1.05,-,-,-,-,,Dromana Estate,,0.033,,0.02,0.035,0.033,0.033,-0.99,0.055,0.014,
DSF,-,29.831,4.043,0.002,-,-,-0.31,-,-,-,-,,DSF Intl,,0.011,,0.008,0.012,0.011,0.011,-0.99,0.024,0.008,
DSFO,-,1,-,-,-,-,-,-,-,-,-,,  opt dec12,,0.005,,0.002,0.019,0.005,0.005,-0.99,0.005,0.001,
DUE,17605.6,269.301,325.065,1.484,-,-,4.39,38.8,20,0.22,11.73,p,DUET Grp forus,,1.705,5.5,1.70,1.725,1.72,1.585,2.35,1.90,1.42,
DUL,-,6.419,3.951,0.005,0.03,1.2,0.19,18.4,-,-,-,,Dulhunty Power,,0.035,,0.027,0.035,0.035,0.035,-0.99,0.044,0.025,
DWS,642.568,17.988,8.524,0.156,0.20,5.9,13.52,8.7,11,1.23,9.32,f,DWS Advanced,,1.18,-0.5,1.17,1.19,1.205,1.155,-1.41,1.85,0.705,
DYE,994.447,30.321,12.399,0.155,0.10,11.9,-9.21,-,-,-,-,,Dyesol Ltd,,1.185,16.5,1.165,1.185,1.195,0.97,15.19,1.41,0.73,
EAL,82.716,4.204,1.328,0.025,-0.04,-,1.7,15.0,2.5,0.68,9.80,f,E & A Ltd,,0.255,-1,0.255,0.29,0.27,0.255,-4.76,0.50,0.21,
EMS,1464.43,71.309,11.964,0.018,0.01,4.8,-1.48,-,-,-,-,,Eastland Medical,,0.048,-0.4,0.046,0.048,0.052,0.045,-8.68,0.105,0.029,
EMSO,600,9.057,5.191,-,-,-,-,-,-,-,-,,  opt may11,,0.003,-0.1,0.002,0.004,0.004,0.003,-25.99,0.021,0.003,
EMSOB,700,12.173,-,-,-,-,-,-,-,-,-,,  opt jun11,,0.016,-0.2,0.016,0.028,0.018,0.016,-12.10,0.045,0.009,
EBT,334.365,19.656,14.006,0.019,-0.01,-,0.52,16.3,-,-,-,,eBet Ltd,,0.085,-0.8,0.08,0.093,0.088,0.085,-9.59,0.105,0.044,
ECQ,170.5,6.348,2.634,0.008,0.01,9.4,-2.49,-,-,-,-,,ECO Quest,,0.094,0.3,0.091,0.094,0.10,0.091,2.31,0.21,0.045,
ECQO,400,0.4,-,-,-,-,-,-,-,-,-,,  opt mar11,,0.018,-2.7,0.016,0.04,0.045,0.018,-60.99,0.07,0.018,
ECE,9750,827.477,25.024,0.027,-,-,-0.03,-,-,-,-,,E-Com Multi Ltd,,0.01,0.1,0.009,0.01,0.01,0.008,10.13,0.012,0.001,
ECS,6863.33,7.263,-,0.011,-,-,-0.06,-,-,-,-,,Ecsi Ltd,,0.025,0.7,0.025,0.029,0.028,0.018,37.90,0.028,0.018,
EFT,1062.15,21.888,1.91,0.002,-,-,-2.88,-,0.1,-,10.00,,EFTEL Ltd,,0.01,-0.3,0.01,0.012,0.013,0.01,-24.06,0.055,0.008,
EIM,-,-,0.304,-,-,-,0.48,-,-,-,-,,EL Corp Ltd,,-,,0.002,-,0.001,0.001,-0.99,0.002,0.001,
ELD,27749.4,290.669,426.698,0.363,1.63,0.5,-51.11,-,-,-,-,,Elders Ltd,,0.81,-18,0.80,0.81,0.965,0.74,-19.17,4.30,0.74,
EOS,93.301,8.614,2.709,0.066,0.14,8.3,4.3,27.0,-,-,-,,Electro Optic Sys,,1.16,-4,1.15,1.16,1.20,1.15,-4.32,1.62,0.40,
EMM,58.75,2.142,3.899,0.003,0.01,1.3,-0.79,-,-,-,-,,Electrometals Tech,,0.013,0.1,0.014,0.019,0.013,0.013,7.35,0.032,0.011,
EMMO,-,-,-,-,-,-,-,-,-,-,-,,  opt apr11,,0.001,,-,0.004,0.001,0.001,-0.99,0.002,0.001,
ELX,138,3.458,5.004,0.012,0.22,0.6,5.21,2.7,-,-,-,,Ellex Medical Lasers,,0.14,,0.14,0.155,0.165,0.14,-0.99,0.26,0.11,
EMB,-,0.052,0.025,0.01,4.21,1.1,53.9,8.4,24,2.25,5.32,f,Embelton Ltd,,4.51,,4.51,5.20,4.51,4.51,-0.99,4.78,3.37,
EHL,15250.9,346.875,371.856,0.341,0.71,0.8,-4.2,-,2,-,3.70,,Emeco Hldgs,,0.54,3,0.53,0.54,0.54,0.48,4.90,0.995,0.325,
ELI,79.15,1.362,1.743,0.032,1.12,0.7,26.88,2.8,3.75,7.17,4.93,f,Emerging Leaders,,0.76,,0.76,0.795,0.76,0.72,-0.99,0.965,0.70,
ESW,-,5.676,2.214,0.015,0.09,1.1,-0.64,-,0.4,-,4.21,f,Emerson Stewart Grp,,0.095,,0.076,0.092,0.095,0.095,-0.99,0.16,0.085,
EEE,10,4.811,3.512,0.005,0.07,0.9,0.49,12.4,-,-,-,,Empire Beer Grp,,0.061,0.1,0.06,0.065,0.061,0.06,0.68,0.11,0.05,
EPD,70,3.826,1.32,0.003,0.05,1.5,0.51,14.7,0.75,0.68,10.00,f,Empired Ltd,,0.075,,0.076,0.09,0.075,0.075,-0.99,0.18,0.074,
ENB,191.106,3.996,4.528,0.009,0.06,1.8,-2.04,-,-,-,-,,Eneabba Gas Ltd,,0.11,-2,0.11,0.12,0.135,0.11,-16.37,0.38,0.11,
ENBOA,50,0.688,1.165,-,-,-,-,-,-,-,-,,  opt jun10,,0.001,-2.3,0.001,0.019,0.024,0.001,-96.82,0.11,0.001,
ENBOB,50,0.251,-,-,-,-,-,-,-,-,-,,  opt jun12,,0.032,-0.8,0.033,-,0.04,0.032,-20.99,0.082,0.03,
ENE,78.068,6.031,14.908,0.392,1.79,1.4,7.86,31.8,7,1.12,2.80,,Energy Develop,,2.50,,2.48,2.59,2.50,2.45,-0.99,3.41,1.605,
EOL,-,0.292,0.096,0.002,0.16,0.6,-1.65,-,-,-,-,,Energy One Ltd,,0.10,,0.10,0.14,0.10,0.10,-0.99,0.20,0.05,
EVE,243.215,17.47,18.373,0.009,0.05,0.7,-1.14,-,-,-,-,,Energy Ventures,,0.035,-0.1,0.032,0.035,0.036,0.032,-3.76,0.095,0.025,
ERJ,2389.5,90.932,68.451,0.019,0.01,3.5,-2.79,-,-,-,-,,Enerji Ltd,,0.035,-0.3,0.035,0.036,0.04,0.035,-8.88,0.239,0.035,
ERJO,8.4,6.994,-,-,-,-,-,-,-,-,-,,  opt dec16,,0.013,,0.013,0.02,0.013,0.013,-0.99,0.10,0.01,
ENG,50.056,0.233,15.946,0.004,0.21,1.7,-21.16,-,-,-,-,,Engin Ltd,,0.35,-9,0.35,0.395,0.44,0.35,-21.44,1.25,0.35,
ESI,8790.96,642.078,104.325,0.02,-,-,-0.06,-,-,-,-,,ENV Clean Tech,,0.026,,0.025,0.026,0.027,0.024,-0.99,0.115,0.02,
ESIO,200,52.496,3.25,0.008,-,-,-,-,-,-,-,,  opt jan14,,0.017,0.2,0.015,0.018,0.017,0.015,12.35,0.085,0.012,
ENV,8578.25,180.912,204.068,0.693,-0.05,-,3.49,14.3,5.5,0.63,11.00,p,Envestra Ltd,,0.50,1,0.495,0.50,0.50,0.48,1.05,0.595,0.44,
EVM,88.583,7.674,4.404,0.01,-,-,1.35,2.4,-,-,-,,Enviromission Ltd,,0.032,-0.5,0.034,0.04,0.04,0.032,-14.50,0.125,0.032,
EGL,416.182,4.745,6.831,0.01,0.03,1.4,0.29,14.8,0.2,1.45,4.65,,Environment Grp,,0.043,0.3,0.038,0.039,0.043,0.038,6.51,0.077,0.038,
EPY,134.205,2.033,2.076,0.003,0.36,0.3,2.97,4.0,-,-,-,,E-Pay Asia Ltd,,0.12,-6.5,0.11,0.13,0.185,0.11,-36.12,0.25,0.09,
EQF,98,1.328,-,0.006,0.23,0.9,24.98,0.8,-,-,-,,Equities & Freehldgss,,0.21,2,0.20,0.21,0.21,0.19,9.54,0.31,0.02,
EQT,14.648,0.24,0.233,0.128,2.62,5.8,91.82,16.6,110,0.83,7.21,f,Equity Tr,,15.25,24,15.25,15.35,15.35,14.90,0.61,19.50,13.45,
ESV,1585.94,34.952,14.177,0.128,0.16,4.1,-26.6,-,-,-,-,,eServGlobal Ltd,,0.65,7,0.615,0.65,0.65,0.57,11.08,0.65,0.39,
ESS,251.6,7.346,4.813,0.01,0.31,0.6,-5.25,-,-,-,-,,Essa Aust,,0.185,1.5,0.185,0.21,0.185,0.17,7.84,0.46,0.135,
ETPMAG,19.851,0.346,0.341,0.01,-,-,-,-,-,-,-,,ETFS Metals etfs ag,,21.51,49,21.39,21.64,22.61,21.20,1.35,22.61,16.30,
ETPMPD,-,0.01,0.003,0.004,-,-,-,-,-,-,-,,  etfs pd,,53.00,,52.67,53.84,53.00,53.00,-0.99,60.61,30.80,
ETPMPM,1.2,0.026,0.015,0.007,-,-,-,-,-,-,-,,  etfs pm,,111.90,-295,111.66,112.50,116.51,111.90,-3.55,116.51,74.51,
ETPMPT,-,0.014,0.007,0.007,-,-,-,-,-,-,-,,  etfs pt,,185.49,,176.36,210.00,185.49,185.49,-0.99,193.60,141.22,
EPX,173.926,4.238,2.03,0.097,0.53,2.6,12.28,11.4,14.27,0.86,10.19,,Ethane Pipeline stp,,1.40,8,1.38,1.40,1.40,1.30,5.07,1.47,0.77,
EBG,254.538,1.954,0.504,0.003,0.19,0.3,-6,-,-,-,-,,Eumundi Grp Ltd,,0.049,-0.1,0.049,0.07,0.05,0.046,-2.99,0.081,0.03,
EZL,108.727,4.861,5.526,0.168,-,-,13.94,9.1,8.5,1.64,6.67,f,Euroz Ltd,,1.275,-4.5,1.275,1.30,1.32,1.275,-4.40,1.69,0.86,
EZLO,12.846,0.159,0.416,0.006,-,-,-,-,-,-,-,,  opt mar14,,0.48,-3,0.485,0.695,0.525,0.48,-6.87,0.91,0.325,
EFG,66.072,84,27.401,0.01,0.10,0.4,1.3,3.1,-,-,-,,Everest Financial,,0.04,0.2,0.04,0.044,0.04,0.038,4.28,0.085,0.037,
EVZ,396.226,7.227,11.073,0.019,0.05,1.8,1.42,6.3,0.5,2.84,5.56,f,EVZ Ltd,,0.09,0.4,0.087,0.09,0.09,0.085,3.67,0.20,0.085,
EXA,-,0.357,0.764,0.006,0.62,0.4,-1.44,-,2,-,8.00,f,Excela Ltd,,0.25,,0.25,0.395,0.25,0.25,-0.99,0.63,0.25,
EPL,357.464,0.885,0.592,0.009,-,-,-1.86,-,-,-,-,,Eyecare Partners,,0.068,-0.3,0.065,0.075,0.071,0.068,-5.21,0.15,0.068,
EPLO,-,1.5,-,-,-,-,-,-,-,-,-,,  opt sep10,,0.001,,-,0.001,0.001,0.001,-0.99,0.024,0.001,
EZE,680.45,11.859,3.399,0.004,0.03,0.9,-0.21,-,-,-,-,,Ezenet Ltd,,0.028,-0.1,0.028,0.045,0.029,0.028,-4.43,0.052,0.015,
FAC,108.333,2.133,7.412,0.008,0.01,6.0,0.29,20.7,-,-,-,,Facilitate Digital,,0.06,-0.1,0.06,0.07,0.061,0.06,-2.63,0.149,0.035,
FXJ,90616.4,1704.47,1439.96,3.434,-0.31,-,9.3,15.7,1.1,8.45,0.75,,Fairfax Media Ltd,,1.46,-3.5,1.44,1.47,1.48,1.395,-3.33,1.885,1.07,
FAN,440.198,9.13,6.509,0.246,0.81,3.0,24.21,9.9,11.75,2.06,4.90,f,Fantastic Hldgs,,2.40,-10,2.40,2.46,2.50,2.24,-4.99,4.29,2.24,
FRM,-,0.215,1.528,0.009,0.40,0.4,-12.1,-,-,-,-,,Farm Pride Foods,,0.16,,0.15,0.20,0.16,0.16,-0.99,0.27,0.15,
FWA,104.061,164.332,54.397,0.009,0.09,1.9,-2.42,-,-,-,-,,Farmworks Aust,,0.17,,0.15,0.17,0.18,0.17,-0.99,0.26,0.001,
FAT,70,1.704,1.988,0.024,1.19,0.7,-4.28,-,3,-,3.70,f,Fat Prophets,,0.81,-2,0.81,0.82,0.83,0.80,-3.40,0.95,0.69,
FFI,-,0.264,0.056,0.03,3.10,1.4,70.2,6.1,21,3.34,4.90,f,FFI Hldgs,,4.29,,3.80,4.25,4.29,4.29,-0.99,4.45,2.40,
FPS,92.075,2.084,1.819,0.042,0.34,3.9,9.63,13.6,6.75,1.43,5.15,f,Fiducian Portfolio,,1.31,,1.21,1.45,1.31,1.30,-0.99,1.75,1.20,
FRI,415.361,4.253,0.837,0.151,0.63,1.5,23.46,4.0,7,3.35,7.53,f,Finbar Grp Ltd,,0.93,-14,0.93,1.00,1.065,0.92,-14.07,1.25,0.74,
FOF,19.881,0.395,0.052,0.006,0.63,1.0,-7.9,-,-,-,-,,First Opportunity,,0.60,-5,0.60,0.62,0.65,0.55,-8.68,0.65,0.42,
FFF,3515.96,87.048,21.883,0.039,-0.05,-,1.13,4.8,-,-,-,,Firstfolio Ltd,,0.054,-0.4,0.053,0.054,0.058,0.053,-7.88,0.089,0.026,
FPA,743.271,68.856,39.475,0.333,-,-,-10.54,-,-,-,-,,Fisher & Paykel App,,0.46,1.5,0.44,0.46,0.46,0.425,2.38,0.715,0.425,
FPH,677.572,9.543,15.686,1.322,0.34,7.6,10.85,23.8,9.89,1.10,3.83,,Fisher & Paykel H,,2.58,2,2.58,2.60,2.73,2.49,-0.20,2.83,2.20,
FKP,15363.4,359.35,70.979,0.885,1.27,0.6,-10.3,-,1.95,-,2.57,,FKP Prop Grp stp,,0.76,-2.5,0.76,0.765,0.77,0.74,-4.17,0.90,0.405,
FGI,25,0.608,0.255,0.011,0.44,0.7,-0.03,-,-,-,-,,Flat Glass Ind,,0.30,-2,0.29,0.32,0.32,0.30,-7.24,0.445,0.20,
FWD,882.557,19.031,15.86,0.479,2.12,4.2,64.7,13.7,66,0.98,7.44,f,Fleetwood Corp,,8.87,15,8.84,8.90,8.90,8.40,0.73,9.74,5.30,
FBU,914.827,70.53,57.617,3.976,2.36,2.8,-14.88,-,20.63,-,3.15,,Fletcher Bld,,6.55,-11,6.49,6.58,6.62,6.40,-2.64,7.04,4.96,
FXL,2580.28,34.163,42.58,0.333,0.23,5.3,23.7,5.2,6,3.95,4.88,f,Flexigrp Ltd,,1.23,1,1.205,1.24,1.24,1.17,-0.17,1.779,0.664,
FLT,2080.61,43.174,46.266,1.74,2.56,6.8,63.4,27.5,26,2.44,1.49,f,Flight Centre,,17.44,-41,17.25,17.46,17.83,16.67,-3.28,21.43,8.20,
FLS,-,0.163,0.332,0.006,-,-,-23.3,-,-,-,-,,Fluorotechnics,,0.13,,0.12,0.13,0.13,0.13,-0.99,0.495,0.13,
FLK,372.407,8.327,0.831,0.013,0.33,0.4,-12.8,-,-,-,-,,Folkestone Ltd,,0.13,-1,0.13,0.14,0.14,0.13,-8.13,0.271,0.115,
FPG,-,0.047,0.006,0.066,2.60,0.3,17.87,4.5,-,-,-,,Forest Place Grp,,0.80,,0.80,1.00,0.80,0.80,-0.99,1.20,0.76,
FGE,321.723,15.609,4.896,0.226,0.65,4.4,37.06,7.7,5,7.41,1.74,f,Forge Grp Ltd,,2.87,3,2.78,2.87,2.87,2.64,0.07,3.10,0.39,
FGL,60801.5,1226.64,872.474,11.119,0.52,11.1,19.8,29.1,27.25,0.73,4.73,f,Foster's Grp,,5.76,11,5.74,5.78,5.84,5.53,0.96,5.89,4.93,
FLR,100,1.433,3.635,0.002,0.12,0.1,-1.96,-,-,-,-,,Frankland River,,0.01,0.2,0.005,0.019,0.01,0.008,24.01,0.047,0.008,
FNP,1.3,0.37,0.291,0.026,0.20,1.7,4,8.5,-,-,-,,Freedom Nutritional,,0.34,-1,0.34,0.35,0.35,0.34,-3.84,0.38,0.285,
FRE,502,26.04,36.726,0.003,-,-,-2.73,-,-,-,-,,Freshtel Hldgs,,0.004,,0.004,0.005,0.004,0.004,-0.99,0.014,0.003,
FRR,74.9,4.202,2.5,0.009,0.12,1.0,2.7,4.3,0.5,5.40,4.35,f,Frigrite Ltd,,0.115,-1.5,0.115,0.12,0.12,0.115,-12.52,0.195,0.079,
FSA,156.314,8.597,6.457,0.044,0.29,1.1,7.93,4.0,-,-,-,,FSA Grp Ltd,,0.32,-2,0.32,0.335,0.34,0.305,-6.87,0.465,0.305,
