CNR,7.104,0.117,3.577,0.004,-,-,-14.9,-,2.5,-,12.50,,Coonawarra Aust unt,,0.20,,-,0.28,0.20,0.20,2.31,0.30,0.15
CXG,486.776,36.028,27.363,0.039,0.26,1.2,-3.87,-,5,-,15.63,,Coote Industrial,,0.32,-3,0.32,0.34,0.365,0.32,-6.27,0.96,0.12
CBB,389.172,10.431,2.016,0.038,0.28,1.5,4.57,9.1,-,-,-,,Cordlife Ltd,,0.415,-18.5,0.415,0.48,0.59,0.38,-28.53,0.65,0.20
CKK,677.568,49.414,10.548,0.012,0.01,20.5,-3.6,-,-,-,-,,Coretrack Ltd,,0.205,0.5,0.195,0.205,0.205,0.195,4.81,0.39,0.06
CKKO,155,20.225,2.549,0.001,-,-,-,-,-,-,-,, opt feb10,,0.053,-0.3,0.052,0.066,0.056,0.053,-3.05,0.16,0.013
CXP,1777.15,72.522,50.941,0.681,0.16,25.3,32.2,12.6,23,1.40,5.68,f,Corporate Express,,4.05,-8,4.03,4.07,4.13,3.99,0.37,5.25,2.60
COO,390.5,1.81,11.536,0.008,-0.07,-,-6.5,-,-,-,-,,Corum Grp Ltd,,0.033,-0.3,0.031,0.05,0.036,0.033,-6.03,0.057,0.01
CHQ,31.148,0.279,1.593,0.121,0.27,3.0,7.18,11.3,-,-,-,,CostaExchange Ltd,,0.81,-1,0.80,1.045,0.82,0.81,1.09,1.10,0.53
CXY,39842,775.68,649.652,0.071,0.03,3.1,-0.52,-,-,-,-,,Cougar Energy,,0.092,-1.8,0.091,0.093,0.115,0.089,-14.06,0.12,0.046
COU,648.524,25.022,33.582,0.381,0.18,8.2,7.6,19.5,7,1.09,4.73,f,Count Financial,,1.48,1,1.47,1.48,1.55,1.415,2.99,1.60,0.73
CTY,-,0.007,0.021,0.224,0.92,3.5,22.66,14.3,13.32,1.70,4.11,f,Country Road Ltd,,3.24,,3.36,-,3.24,3.24,2.31,3.54,3.10
CYG,92.289,7.055,5.059,0.067,3.30,0.5,-3.6,-,5,-,2.99,f,Coventry Grp,,1.67,2,1.67,1.74,1.765,1.65,3.52,2.02,0.60
CPI,1521,5.608,3.257,0.009,0.84,0.2,-4.2,-,1,-,6.67,,CPI Grp Ltd,,0.15,1,0.145,0.155,0.165,0.14,9.45,0.30,0.105
CGO,205.062,6.472,3.754,0.031,0.22,3.8,5.9,14.1,5.5,1.07,6.63,f,CPT Global Ltd,,0.83,-1,0.82,0.86,0.89,0.81,1.12,1.00,0.27
CRG,1326.95,56.898,46.909,0.831,4.35,2.5,63.9,16.7,63,1.01,5.89,f,Crane Grp Ltd,,10.70,-29,10.63,10.70,11.47,10.62,-0.33,11.66,6.32
CCP,548.815,13.975,75.961,0.098,1.65,1.3,25.9,8.5,4,6.47,1.81,f,Credit Corp Grp,,2.21,20,2.21,2.30,2.30,2.00,12.26,2.30,0.39
CSW,245,16.856,14.627,0.051,0.92,1.0,-4.2,-,2.19,-,2.35,,Credit Suisse Pl100 unt,,0.93,0.5,0.93,0.94,0.93,0.925,2.85,1.00,0.765
CMW,2647.76,99.749,120.35,0.475,0.76,0.9,-16.1,-,8.5,-,12.59,,Cromwell Grp stpld,,0.675,-1.5,0.655,0.675,0.70,0.65,0.13,0.795,0.385
CWN,11721.4,438.008,288.944,6.471,3.42,2.5,-166.89,-,37,-,4.31,p,Crown Ltd,,8.59,-29,8.55,8.61,9.14,8.50,-0.96,9.14,4.18
CTE,4.242,0.589,1.066,0.004,0.09,1.0,0.02,450.0,-,-,-,,Cryosite Ltd,,0.09,-1,0.10,0.15,0.09,0.09,-7.69,0.15,0.07
CSJ,45,20.078,0.554,0.045,0.95,1.0,-10.5,-,2.35,-,2.37,p,CS GP100 Aust Tr unt,,0.99,0.5,1.00,1.01,0.99,0.99,2.81,1.05,0.925
CSU,68.93,9.986,4.534,0.06,0.90,1.0,-8.24,-,2.66,-,2.97,,Cs100 Emrg Mkt Infra unt,,0.895,-0.5,0.895,0.935,0.90,0.895,1.75,0.985,0.87
CSV,974.071,31.849,13.626,0.228,-,-,13.31,9.8,4.5,2.96,3.46,f,CSG Ltd,,1.30,-14,1.30,1.40,1.455,1.165,-7.42,1.495,0.42
CSL,9506.71,628.574,387.601,19.856,7.49,4.4,192.51,17.2,70,2.75,2.11,,CSL Ltd,,33.20,-70,33.15,33.25,33.88,32.80,0.24,39.99,26.85
CSR,27085.3,1334.12,1394.86,2.334,0.83,2.2,-29.7,-,7.5,-,4.14,f,CSR Ltd,,1.81,-1.5,1.81,1.815,1.90,1.785,1.48,2.322,0.905
CLX,-,0.305,0.919,0.036,0.63,1.4,10.16,8.6,6,1.69,6.90,f,CTI Logistics,,0.87,,0.80,0.89,0.87,0.87,2.31,0.87,0.61
CUS,1026.36,74.752,205.394,0.429,0.09,35.7,4.9,65.5,-,-,-,,Customers Ltd,,3.21,12,3.20,3.22,3.31,3.02,6.19,3.31,0.95
CVC,925.766,22.815,36.757,0.1,1.11,0.5,-44.52,-,3,-,5.17,,CVC Ltd,,0.58,3.5,0.57,0.585,0.58,0.56,8.73,0.97,0.33
CJT,-,1.956,0.754,0.004,0.05,0.8,-2.11,-,-,-,-,,CVC Prop Fund unt,,0.04,,0.02,0.04,0.04,0.04,2.31,0.04,0.006
CYC,106.85,5.226,7.211,0.014,0.05,1.6,1.04,7.7,-,-,-,,Cyclopharm Ltd,,0.08,-0.4,0.078,0.084,0.084,0.076,-2.46,0.14,0.064
CLK,-,2.163,0.037,0.006,-,-,-2.3,-,-,-,-,,Cypress Lakes Grp,,0.008,,0.007,0.008,0.008,0.008,2.31,0.03,0.007
CYT,1062.27,14.656,13.219,0.009,0.04,2.8,-7.69,-,-,-,-,,Cytopia Ltd,,0.11,-0.5,0.11,0.12,0.155,0.11,-2.04,0.22,0.058
DKS,0.038,0.424,0.191,0.087,-,-,108.1,12.4,75,1.44,5.58,f,Danks Hldgs,,13.45,28,13.22,13.48,13.45,13.17,4.43,14.00,4.50
DBS,719.1,7.862,18.084,0.024,0.05,6.0,0.89,33.7,0.5,1.78,1.67,,Dark Blue Sea,,0.30,10,0.295,0.30,0.33,0.20,52.31,0.33,0.13
DTL,43.054,2.057,2.579,0.112,1.16,6.3,63.76,11.4,50,1.28,6.90,f,Data#3 Ltd,,7.25,,7.20,7.25,7.38,7.10,2.31,7.50,4.30
DDT,327418,511.921,17.834,0.025,0.01,7.2,-6.22,-,-,-,-,,Datadot Tech,,0.072,5.5,0.072,0.073,0.094,0.017,325.80,0.095,0.011
DMN,216,139.534,38.31,0.004,-,-,-0.19,-,-,-,-,,Datamotion Asia,,0.004,,0.003,0.004,0.004,0.003,2.31,0.008,0.003
DMNOA,12000,25.5,-,-,-,-,-,-,-,-,-,, opt may13,,0.001,,-,0.002,0.001,0.001,2.31,0.001,0.001
DSQ,-,2.703,0.334,0.003,0.08,1.3,-9.1,-,-,-,-,,Datasquirt Ltd fpo nz,,0.105,,0.105,0.15,0.105,0.105,2.31,0.19,0.051
DJS,15090.2,543.433,481.535,2.889,1.16,5.0,31.5,18.3,28,1.13,4.85,f,David Jones Ltd,,5.77,16,5.76,5.78,5.94,5.61,5.16,5.94,2.02
DCG,3582.3,65.406,11.165,0.154,0.18,7.0,8.55,14.8,-,-,-,,Decmil Grp Ltd,,1.265,-21.5,1.26,1.27,1.49,1.085,-12.22,1.55,0.12
DGH,10,1.51,1.632,0.012,0.77,0.5,-9.38,-,2,-,4.88,,Desane Grp Hldings,,0.41,1,0.38,0.41,0.41,0.40,4.81,0.49,0.30
DVN,684.671,21.005,28.791,0.145,0.79,0.6,5.7,8.1,3,1.90,6.52,,Devine Ltd,,0.46,-1.5,0.46,0.48,0.495,0.455,-0.85,0.84,0.42
DEX,316.9,13.61,23.821,0.043,-0.02,-,5.47,7.5,4,1.37,9.76,,Dexion Ltd,,0.41,-1,0.41,0.42,0.43,0.41,-0.08,0.763,0.29
DXS,143493,5064.62,1779.99,3.861,1.01,0.8,-39.38,-,7.3,-,9.01,,Dexus Prop Grp stpld,,0.81,1.5,0.805,0.815,0.87,0.78,4.19,1.524,0.519
DGI,144.5,3.016,-,0.009,-,-,-,-,-,-,-,,Digislide Hldgs,,0.33,-4,0.33,0.37,0.37,0.33,-8.51,0.80,0.33
DGX,255.863,4.347,4.502,0.048,0.06,6.7,1.69,23.7,1,1.69,2.50,f,Diploma Grp Ltd,,0.40,-1,0.41,0.43,0.43,0.40,-0.13,0.43,0.10
DVA,52.339,3.653,0.054,0.005,0.05,2.1,-4.9,-,-,-,-,,Diversa Ltd,,0.105,,0.105,0.145,0.11,0.105,2.31,0.19,0.008
DUI,28.009,9.651,3.018,0.461,3.03,1.0,-2.5,-,13,-,4.32,f,Diversified United,,3.01,-6,3.05,3.11,3.12,3.01,0.35,3.20,1.945
DJW,583.545,14.308,11.877,0.876,3.69,1.1,-6.85,-,26,-,6.28,f,Djerriwarrh Invest,,4.14,-19,4.12,4.14,4.30,4.10,-2.08,4.55,2.95
DKN,158.797,24.266,32.279,0.102,0.07,10.6,-8.28,-,2,-,2.70,f,DKN Financial Grp,,0.74,4,0.70,0.74,0.78,0.70,8.02,0.80,0.30
DMX,163.272,24.68,29.939,0.039,0.12,2.4,-1.04,-,-,-,-,,Dolomatrix Intl,,0.285,0.5,0.27,0.285,0.285,0.26,4.09,0.30,0.099
DMP,471.657,10.023,17.843,0.278,0.69,5.9,22.6,18.1,12.4,1.82,3.03,f,Domino Pizza Enterpr,,4.09,-1,4.05,4.14,4.10,4.00,2.06,4.20,2.55
DOW,6875.27,278.362,338.58,2.735,2.18,3.8,54.4,15.2,29,1.88,3.51,,Downer EDI Ltd,,8.26,-22,8.23,8.35,8.43,7.95,-0.29,8.62,3.01
DLE,-,0.381,-,0.007,-,-,-,-,-,-,-,,Dragon Energy,,0.16,,0.10,0.16,0.16,0.16,2.31,0.24,0.15
DMY,5.264,1.194,1.813,0.002,0.01,2.5,-1.15,-,-,-,-,,Dromana Estate,,0.025,,0.022,0.03,0.025,0.025,2.31,0.029,0.01
DSF,399.847,7.075,1.406,0.002,-,-,-0.2,-,-,-,-,,DSF Intl,,0.01,,0.011,0.016,0.01,0.01,2.31,0.047,0.003
DSFO,220,0.783,-,-,-,-,-,-,-,-,-,, opt dec12,,0.003,0.1,0.002,0.004,0.003,0.002,52.31,0.003,0.001
DUE,7851.74,589.195,268.081,1.392,1.70,1.0,-9.24,-,24.12,-,14.89,p,DUET Grp forus,,1.62,-0.5,1.62,1.645,1.705,1.61,2.00,2.986,1.28
DUL,136.923,7.036,1.192,0.005,0.04,0.8,-0.56,-,-,-,-,,Dulhunty Power,,0.032,0.7,0.022,0.032,0.032,0.025,30.31,0.044,0.015
DWS,498.133,20.732,56.019,0.178,0.20,6.8,12,11.3,9.5,1.26,7.04,f,DWS Advanced,,1.35,2,1.355,1.365,1.43,1.33,3.81,1.43,0.48
DYE,1004.82,26.385,25.142,0.101,0.15,5.2,-8.54,-,-,-,-,,Dyesol Ltd,,0.78,-5,0.78,0.785,0.83,0.775,-3.72,1.15,0.52
EAL,93.58,2.84,7.674,0.027,-0.23,-,0.94,43.1,1.5,0.63,3.70,,E & A Ltd,,0.405,1.5,0.405,0.44,0.435,0.39,6.15,0.59,0.21
ELY,523.958,6.582,11.545,0.003,-,-,-25.22,-,-,-,-,,Early Learning Serv,,0.10,,0.10,0.115,0.11,0.10,2.31,0.16,0.07
EMS,3418,99.476,31.645,0.023,-,-,-1.51,-,-,-,-,,Eastland Medical,,0.065,,0.065,0.067,0.07,0.064,2.31,0.147,0.029
EMSOB,5,3.012,-,0.001,-,-,-,-,-,-,-,, opt jun11,,0.027,,0.027,0.031,0.027,0.027,2.31,0.04,0.009
EMSO,-,5.361,3.652,-,-,-,-,-,-,-,-,, opt may11,,0.015,,0.011,0.019,0.015,0.015,2.31,0.10,0.012
EBT,339.616,26.863,92.905,0.017,-0.01,-,0.7,11.4,-,-,-,,eBet Ltd,,0.08,-0.7,0.08,0.088,0.088,0.08,-5.74,0.105,0.024
ECQ,258.8,8.097,-,0.01,0.02,9.5,-1.62,-,-,-,-,,ECO Quest,,0.19,1,0.185,0.19,0.20,0.16,7.86,0.21,0.045
ECQO,-,1.662,-,0.001,-,-,-,-,-,-,-,, opt mar11,,0.045,,0.05,0.07,0.045,0.045,2.31,0.07,0.02
ECE,6610.95,196.47,1.223,0.001,-,-,-,-,-,-,-,,E-Com Multi Ltd,,0.001,,-,0.001,0.001,0.001,2.31,0.004,0.001
EFT,859.7,8.528,7.459,0.006,-0.01,-,-3.51,-,0.1,-,3.45,f,EFTEL Ltd,,0.029,0.5,0.028,0.029,0.029,0.024,23.14,0.047,0.02
ERC,3617.59,114.648,92.057,0.085,-3.93,-,-884.2,-,-,-,-,,Eircom Hldgs Ltd,,0.505,,0.505,0.515,0.515,0.505,2.31,0.775,0.193
ELD,28305.2,1165.13,369.296,0.188,0.37,0.6,-51.51,-,5.5,-,23.91,,Elders Ltd,,0.23,-1,0.23,0.235,0.245,0.23,-1.86,1.375,0.21
EOS,326.653,4.551,6.346,0.045,0.10,7.9,-,-,-,-,-,,Electro Optic Sys,,0.79,-1,0.80,0.91,0.96,0.75,1.06,0.96,0.18
EMM,-,7.714,20.345,0.004,0.01,2.0,-1.34,-,-,-,-,,Electrometals Tech,,0.02,,0.022,0.025,0.02,0.02,2.31,0.055,0.011
EMMO,-,0.142,1.339,-,-,-,-,-,-,-,-,, opt apr11,,0.002,,0.001,-,0.002,0.002,2.31,0.02,0.002
ELX,374.982,8.755,7.159,0.015,0.20,0.9,-29.6,-,-,-,-,,Ellex Medical Lasers,,0.18,,0.18,0.195,0.185,0.175,2.31,0.27,0.08
EMB,-,0.027,0.033,0.008,4.01,0.9,49,7.1,23,2.13,6.57,f,Embelton Ltd,,3.50,,4.05,6.00,3.50,3.50,2.31,4.10,3.00
EHL,21927.9,683.384,669.726,0.546,0.74,1.2,2.1,41.2,4,0.53,4.62,f,Emeco Hldgs,,0.865,2.5,0.855,0.865,0.905,0.785,5.28,0.995,0.16
ELI,62.182,3.919,5.948,0.035,1.04,0.8,-17.75,-,3.75,-,4.46,,Emerging Leaders,,0.84,0.5,0.84,0.86,0.84,0.825,2.90,0.87,0.45
ESW,29.247,5.394,7.385,0.015,0.10,1.3,1.17,10.7,0.4,2.92,3.20,f,Emerson Stewart Grp,,0.125,-1.5,0.12,0.13,0.14,0.125,-8.41,0.18,0.05
EEE,8.963,8.413,7.136,0.006,0.05,1.5,-1.51,-,-,-,-,,Empire Beer Grp,,0.075,0.5,0.08,0.095,0.075,0.075,9.45,0.11,0.033
EPD,-,1.725,6.11,0.007,-,-,1.15,13.9,0.75,1.53,4.69,f,Empired Ltd,,0.16,,0.12,0.16,0.16,0.16,2.31,0.16,0.051
ENI,10,1.492,14.361,0.025,-,-,-0.3,-,-,-,-,,Empowernet Int,,0.011,,0.011,0.02,0.011,0.011,2.31,0.05,0.006
ENB,264.127,11.671,6.772,0.023,0.09,3.4,0.74,41.9,-,-,-,,Eneabba Gas Ltd,,0.31,-2.5,0.30,0.315,0.335,0.30,-5.16,0.36,0.07
ENBOA,-,1.503,-,0.001,-,-,-,-,-,-,-,, opt jun10,,0.09,,0.09,0.20,0.09,0.09,2.31,0.10,0.02
ENBOB,-,0.016,-,0.001,-,-,-,-,-,-,-,, opt jun12,,0.08,,0.08,0.10,0.08,0.08,2.31,0.082,0.08
ENE,383.077,26.28,93.354,0.369,1.83,1.3,2.4,99.6,12,0.20,5.02,,Energy Develop,,2.39,-9,2.30,2.40,2.53,2.34,-1.32,2.87,1.205
EOL,-,0.793,0.78,0.002,-,-,-0.4,-,-,-,-,,Energy One Ltd,,0.10,,0.085,0.20,0.10,0.10,2.31,0.14,0.05
EVE,579.473,24.004,45.075,0.01,0.04,1.1,-1.6,-,-,-,-,,Energy Ventures,,0.044,-0.2,0.044,0.048,0.056,0.044,-2.04,0.056,0.007
ERJ,15541.9,224.62,32.456,0.094,-,-,-3.71,-,-,-,-,,Enerji Ltd,,0.19,4,0.185,0.195,0.20,0.145,28.97,0.20,0.004
ENG,1615.55,29.928,33.773,0.011,0.01,1.7,-1.06,-,-,-,-,,Engin Ltd,,0.017,-0.4,0.017,0.019,0.021,0.017,-16.74,0.027,0.011
ESN,16527.5,562.031,291.668,0.006,-,-,0.01,40.0,-,-,-,,Entellect Solutions,,0.004,,0.003,0.004,0.005,0.004,2.31,0.008,0.002
ESI,10229.8,1851.14,145.68,0.032,0.01,5.1,-0.14,-,-,-,-,,ENV Clean Tech,,0.051,-0.7,0.051,0.053,0.059,0.05,-9.76,0.115,0.012
ESIO,2536.5,174.639,-,0.016,-,-,-,-,-,-,-,, opt jan14,,0.034,-0.5,0.032,0.035,0.039,0.034,-10.52,0.085,0.006
ENV,9700.86,335.296,184.922,0.699,-0.08,-,4,13.4,5.5,0.73,10.28,,Envestra Ltd,,0.535,-1.5,0.53,0.535,0.595,0.535,-0.42,0.725,0.27
EVM,45.5,8.627,8.342,0.015,-,-,-1.7,-,-,-,-,,Enviromission Ltd,,0.047,-0.1,0.046,0.049,0.048,0.047,0.22,0.072,0.02
EGL,274.8,13.892,20.271,0.014,0.03,1.9,0.41,14.1,0.3,1.37,5.17,,Environment Grp,,0.058,0.1,0.048,0.056,0.058,0.055,4.06,0.077,0.026
EVZ,237.348,38.923,47.675,0.032,0.04,3.9,0.97,16.0,0.5,1.94,3.23,f,Envirozel Ltd,,0.155,-1.5,0.155,0.16,0.17,0.155,-6.52,0.20,0.07
EPY,40,4.225,27.547,0.005,0.35,0.5,-0.16,-,-,-,-,,E-Pay Asia Ltd,,0.16,,0.155,0.165,0.16,0.16,2.31,0.27,0.065
EQF,-,0.014,0.286,0.001,0.44,1.1,-26.4,-,-,-,-,,Equities & Freehldgs,,0.475,,0.41,-,0.475,0.475,2.31,0.59,0.39
EQT,19.021,0.409,0.564,0.15,2.66,6.8,98.45,18.4,110,0.90,6.08,f,Equity Tr,,18.10,10,17.80,18.00,18.40,17.75,2.86,20.50,11.90
ESV,667.29,38.653,11.554,0.11,0.20,2.8,-20.1,-,3,-,5.36,,eServGlobal Ltd,,0.56,-3,0.55,0.575,0.595,0.55,-2.78,0.80,0.30
ESS,283.821,14.009,8.075,0.015,0.33,0.9,-1.54,-,3.25,-,11.02,,Essa Aust,,0.295,-0.5,0.275,0.29,0.335,0.29,0.64,0.82,0.135
ETPMAG,5.493,0.499,-,0.002,-,-,-,-,-,-,-,,ETFS Metals etfs ag,,18.82,12,18.00,22.61,18.82,18.31,2.95,22.68,16.30
ETPMPD,0.001,0.004,-,0.001,-,-,-,-,-,-,-,, etfs pd,,32.37,-235,26.57,33.74,34.72,32.37,-4.46,34.72,29.04
ETPMPM,0.2,0.026,-,0.001,-,-,-,-,-,-,-,, etfs pm,,89.48,-152,83.01,90.73,91.00,89.48,0.64,112.49,86.72
ETPMPT,0.06,0.011,-,0.001,-,-,-,-,-,-,-,, etfs pt,,147.35,-465,140.00,148.20,147.35,147.35,-0.75,172.93,101.83
EPX,108.657,4.338,-,0.093,0.89,1.5,8.1,16.5,12.64,0.64,9.43,,Ethane Pipeline stpld,,1.34,-1,1.33,1.36,1.36,1.32,1.56,1.42,0.50
ETT,6846.66,191.354,183.916,0.004,-,-,-0.19,-,-,-,-,,ETT Ltd fpo nz,,0.003,,0.002,0.003,0.003,0.003,2.31,0.006,0.001
EBG,115.55,2.769,2.572,0.005,0.27,0.2,-5.89,-,-,-,-,,Eumundi Grp Ltd,,0.066,-0.4,0.065,0.08,0.07,0.066,-3.41,0.15,0.06
EZL,270.584,11.421,4.927,0.182,-,-,8.07,17.1,7.5,1.08,5.43,f,Euroz Ltd,,1.38,-7,1.385,1.42,1.44,1.37,-2.52,1.50,0.50
EZLO,35.735,0.769,-,0.009,-,-,-,-,-,-,-,, opt mar14,,0.745,-6.5,0.73,0.745,0.81,0.745,-5.72,0.81,0.029
EFG,673.062,63.776,-,0.018,0.09,0.8,-69.97,-,-,-,-,,Everest Financial,,0.072,-0.3,0.072,0.078,0.079,0.072,-1.69,0.091,0.048
EPL,-,1.885,1.344,0.015,-0.01,-,1.04,10.6,0.6,1.73,5.45,,Eyecare Partners,,0.11,,0.10,0.12,0.11,0.11,2.31,0.185,0.10
EPLO,-,0.03,1.76,-,-,-,-,-,-,-,-,, opt sep10,,0.002,,-,0.02,0.002,0.002,2.31,0.024,0.002
EZE,-,5.923,6.701,0.002,0.03,1.0,-3.24,-,-,-,-,,Ezenet Ltd,,0.029,,0.03,0.125,0.029,0.029,2.31,0.038,0.009
FAC,220.47,10.893,2.074,0.009,0.01,7.0,-7.71,-,-,-,-,,Facilitate Digital,,0.07,2.5,0.046,0.10,0.07,0.045,57.86,0.20,0.01
FXJ,55433.8,2739.4,1481.31,3.787,-0.37,-,-21.6,-,2,-,1.24,,Fairfax Media Ltd,,1.61,-7.5,1.60,1.62,1.73,1.57,-2.15,2.467,0.795
FAN,200.324,10.859,7.177,0.35,0.72,4.7,19.37,17.6,9.5,2.04,2.79,f,Fantastic Hldgs,,3.41,-19,3.41,3.50,3.72,3.28,-2.97,3.72,1.57
FRM,50.22,2.161,1.009,0.012,0.44,0.5,2.24,9.4,-,-,-,,Farm Pride Foods,,0.21,-2.5,0.21,0.25,0.24,0.21,-8.33,0.30,0.20
FAT,319.765,3.843,6.029,0.028,1.06,0.8,-7.2,-,2.75,-,3.06,,Fat Prophets,,0.90,4.5,0.86,0.875,0.90,0.855,7.57,0.90,0.525
FER,548.286,15.743,8.024,0.01,-,-,-6.69,-,-,-,-,,Fermiscan Hldgs,,0.068,0.2,0.062,0.064,0.07,0.062,5.34,0.29,0.062
FFI,1.45,0.159,0.079,0.023,3.01,1.1,61.9,5.5,18,3.44,5.29,f,FFI Hldgs,,3.40,-5,3.10,3.25,3.45,3.40,0.86,3.45,2.30
FPS,264.567,3.814,8.414,0.052,0.31,5.2,10.09,15.9,6.75,1.49,4.22,f,Fiducian Portfolio,,1.60,-3,1.55,1.69,1.68,1.57,0.47,2.25,0.94
FRI,79.641,3.856,12.31,0.127,0.55,1.6,13.44,6.7,7,1.92,7.82,f,Finbar Grp Ltd,,0.895,-2,0.88,0.895,0.91,0.895,0.12,0.96,0.45
FOF,-,0.139,0.164,0.004,0.72,0.6,1.63,25.8,-,-,-,,First Opportunity,,0.42,,0.425,0.55,0.42,0.42,2.31,0.50,0.35
FFF,268.571,44.53,10.001,0.023,-0.07,-,0.79,6.3,-,-,-,,Firstfolio Ltd,,0.05,,0.048,0.05,0.05,0.045,2.31,0.055,0.016
FPA,1092.12,78.799,54.857,0.402,0.01,55.5,-27.37,-,3.87,-,6.97,,Fisher & Paykel App,,0.555,1,0.54,0.555,0.58,0.54,4.14,1.006,0.207
FPH,1738.64,40.39,40.746,1.356,0.30,8.8,10.09,26.3,10.2,0.99,3.85,,Fisher & Paykel H,,2.65,1,2.59,2.65,2.70,2.59,2.68,2.94,2.18
FKP,20072,552.428,265.674,0.871,3.15,0.2,-70.3,-,3.45,-,4.60,,FKP Prop Grp stpld,,0.75,-2,0.745,0.755,0.79,0.745,-0.29,1.956,0.204
FGI,81.25,1.213,1.044,0.016,0.42,1.0,-16.71,-,3.5,-,8.05,,Flat Glass Ind,,0.435,5.5,0.425,0.45,0.435,0.38,16.78,0.906,0.238
FWD,496.011,30.99,17.047,0.435,2.63,3.1,68.7,12.0,46,1.49,5.56,f,Fleetwood Corp,,8.27,15,8.22,8.50,8.86,8.07,4.15,8.86,3.119
FBU,5289.73,146.076,69.513,4.159,2.25,3.1,-7,-,28.65,-,4.16,,Fletcher Bld,,6.88,17,6.87,6.88,7.01,6.75,4.84,7.01,3.90
FXL,2990.25,76.756,169.155,0.371,0.11,14.1,14.4,10.8,6,2.40,3.87,f,Flexigrp Ltd,,1.55,-20,1.52,1.565,1.755,1.50,-9.12,1.795,0.206
FLT,1333.55,76.389,60.545,1.481,1.92,7.7,38.3,38.8,9,4.26,0.61,,Flight Centre,,14.86,36,14.55,15.00,15.39,13.92,4.79,18.80,3.39
FLS,3,0.528,-,0.01,0.05,8.0,-25.5,-,-,-,-,,Fluorotechnics,,0.40,,0.37,0.47,0.40,0.40,2.31,0.986,0.234
FLK,125.9,2.284,3.432,0.005,0.68,0.2,-11.8,-,3.5,-,21.21,,Folkestone Ltd,,0.165,,0.16,0.175,0.165,0.16,2.31,0.526,0.144
FEA,5143.37,145.244,48.253,0.041,0.71,0.1,-3.49,-,2.5,-,28.41,,Forest Enterprises,*,0.088,-1,0.088,0.089,0.105,0.086,-7.90,0.345,0.085
FEAR,43340.5,47.903,-,-,-,-,-,-,-,-,-,, rts 07oct,,0.001,-1.7,0.001,0.001,0.016,0.001,-92.14,0.045,0.001
FPG,-,0.051,0.051,0.099,2.44,0.5,6.8,17.6,-,-,-,,Forest Place Grp,,1.20,,1.00,1.15,1.20,1.20,2.31,1.47,1.00
FGE,1055.43,16.475,6.907,0.098,0.47,3.1,22.81,6.3,3,7.60,2.08,f,Forge Grp Ltd,,1.44,-7,1.39,1.44,1.59,1.35,-2.33,1.65,0.15
FGL,38999.7,1665.66,1844.68,10.69,0.46,12.0,22.8,24.3,27.25,0.84,4.92,f,Foster's Grp,,5.54,-20,5.53,5.60,5.76,5.48,-1.18,6.17,4.80
FXI,8.3,1.721,1.943,0.01,0.66,0.9,-39,-,-,-,-,,Fox Invest Ltd,,0.60,-2,0.565,0.61,0.62,0.60,-0.92,0.74,0.425
FLR,200,7.203,5.03,0.005,0.12,0.2,-3.57,-,-,-,-,,Frankland River,,0.025,-0.5,0.022,0.03,0.03,0.025,-14.36,0.05,0.025
FYI,1015.71,64.086,-,0.005,0.01,0.9,-0.51,-,-,-,-,,Freedom Eye Ltd,,0.009,,-,-,0.009,0.009,2.31,0.011,0.002
FNP,17.94,0.686,1.267,0.019,0.13,2.7,2.4,14.6,1,2.40,2.86,,Freedom Nutritional,,0.35,-1.5,0.35,0.40,0.365,0.35,-1.80,0.49,0.30
FRE,6652.32,176.93,19.23,0.004,-,-,-4.86,-,-,-,-,,Freshtel Hldgs,,0.01,-0.1,0.01,0.011,0.01,0.009,-6.79,0.121,0.005
FRR,278,8.725,8.94,0.014,0.08,2.2,-5.3,-,-,-,-,,Frigrite Ltd,,0.175,,0.175,0.18,0.185,0.175,2.31,0.20,0.078
FSA,517.487,13.055,30.494,0.044,0.24,1.6,7.66,5.0,-,-,-,,FSA Grp Ltd,,0.385,-1.5,0.385,0.395,0.43,0.385,-1.44,0.465,0.175
FUL,-,9.882,39.826,0.002,0.34,0.0,1.48,0.3,-,-,-,,Fulcrum Equity,,0.004,,-,-,0.004,0.004,2.31,0.009,0.001
FUN,717.255,36.328,118.06,0.072,0.05,4.2,-49.5,-,-,-,-,,Funtastic Ltd,,0.21,,0.205,0.21,0.225,0.205,2.31,0.34,0.105
FUT,125443,1190.12,970.38,0.014,-,-,-0.04,-,-,-,-,,Future Corp,,0.009,-0.1,0.008,0.009,0.011,0.008,-7.69,0.011,0.002
GAP,8.559,28.228,22.908,0.027,0.24,0.4,-6.75,-,-,-,-,,Gale Pacific Ltd,,0.095,-2.5,0.095,0.11,0.12,0.095,-18.53,0.192,0.035
GJT,14314.4,293.375,191.622,0.026,0.52,0.1,-62.03,-,0.02,-,0.32,,Galileo Japan Tr unt,,0.063,-0.2,0.062,0.063,0.069,0.059,-0.77,0.29,0.017
GRT,-,0.404,0.446,0.017,0.13,3.3,4.3,10.0,3,1.43,6.98,,Garratt's Ltd,,0.43,,0.37,0.45,0.43,0.43,2.31,0.445,0.22
GZL,-,1.139,0.665,0.087,0.60,2.4,11.3,12.7,8,1.41,5.56,f,Gazal Corp,,1.44,,1.35,1.40,1.44,1.44,2.31,1.72,0.85
