ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4905.2 at 16:37 26/3/2010  Report at 19:08 Friday 26/3/2010. Processed 18:58 Sunday 28/3/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
CXN,11076.2,67.411,4.925,0.018,-0.01,-,-2.2,-,-,-,-,,Connxion Ventures,,0.05,-0.9,0.05,0.053,0.059,0.05,-15.56,0.061,0.028
CGI,28.75,0.363,0.116,0.002,-,-,-0.22,-,-,-,-,,Consolidated Global,,0.025,0.9,0.035,0.095,0.025,0.016,55.94,0.04,0.006
CMJ,4830.25,69.162,108.698,1.949,0.88,3.6,57.44,5.5,16.5,3.48,5.25,f,Consolidated Media,,3.14,-10,3.13,3.14,3.32,3.13,-3.40,3.44,1.90
CBR,35.12,0.177,0.158,0.043,-,-,-33.2,-,-,-,-,,Constellation Br cdi  10:1,,1.75,5,1.70,1.80,1.75,1.70,2.63,1.81,1.30
CCQ,172.399,2,16.096,0.015,1.66,0.5,6.91,10.9,1,6.91,1.33,f,Contango Capital,,0.75,-4,0.75,0.785,0.80,0.60,-5.37,1.55,0.60
CTN,591.721,10.388,4.602,0.134,1.32,0.7,42,2.1,2,21.00,2.23,f,Contango Microcap,,0.895,,0.885,0.895,0.895,0.875,-0.31,1.19,0.635
COS,205.4,9.327,3.459,0.006,-,-,1.7,5.3,-,-,-,,Cool or Cosy Ltd,,0.09,-0.2,0.076,0.098,0.092,0.09,-2.48,0.155,0.05
CNR,-,0.079,0.01,0.002,0.66,0.2,-14.8,-,1.6,-,13.33,,Coonawarra Aust unt,,0.12,,0.052,0.095,0.12,0.12,-0.31,0.20,0.10
CXG,937.696,40.018,12.568,0.064,0.30,0.8,-3.09,-,-,-,-,,Coote Industrial,,0.24,-1,0.24,0.25,0.25,0.24,-4.31,0.445,0.175
CBB,747.879,2.746,3.286,0.047,0.30,1.5,4.27,10.3,-,-,-,,Cordlife Ltd,,0.44,-2,0.44,0.48,0.47,0.44,-4.66,0.68,0.21
CKK,5576.26,32.62,3.287,0.039,0.02,15.5,-3.3,-,-,-,-,,Coretrack Ltd,,0.31,4.5,0.305,0.31,0.315,0.26,16.67,0.386,0.129
CXP,2815.26,21.676,18.322,0.945,-,-,34,16.5,22.5,1.51,4.02,f,Corporate Express,,5.60,4,5.59,5.60,5.64,5.56,0.41,5.71,2.82
COO,10,2.968,0.291,0.009,-0.05,-,-5.37,-,-,-,-,,Corum Grp Ltd,,0.037,,0.037,0.04,0.037,0.037,-0.31,0.057,0.01
CXY,13108.7,338.794,72.883,0.11,0.04,3.0,-0.5,-,-,-,-,,Cougar Energy,,0.12,,0.115,0.12,0.125,0.115,-0.31,0.155,0.061
COU,398.836,8.801,7.506,0.356,0.22,6.3,10.64,13.0,7,1.52,5.07,f,Count Financial,,1.38,-2,1.38,1.41,1.415,1.37,-1.74,1.60,1.00
CTY,-,0.002,0.003,0.252,0.97,3.8,20.85,17.5,13.32,1.57,3.65,f,Country Road Ltd,,3.65,,3.66,-,3.65,3.65,-0.31,4.00,3.10
CYG,7.201,0.505,1.31,0.082,3.31,0.6,0.5,410.0,11,0.05,5.37,f,Coventry Grp,,2.05,,2.05,2.07,2.07,2.05,-0.31,2.50,0.71
CPI,456.57,4.612,0.057,0.018,0.87,0.4,-4.5,-,-,-,-,,CPI Grp Ltd,,0.305,6.5,0.285,0.305,0.305,0.24,26.77,0.32,0.105
CGO,241.536,0.9,2.741,0.022,0.16,3.8,0.74,81.8,3,0.25,4.96,,CPT Global Ltd,,0.605,-4.5,0.56,0.63,0.65,0.60,-7.23,1.02,0.345
CRG,1391.93,15.376,10.978,0.692,4.41,2.0,39,22.8,46,0.85,5.16,f,Crane Grp Ltd,,8.91,4,8.78,8.93,8.96,8.63,0.14,11.66,8.22
CCP,320.296,5.069,3.582,0.121,1.83,1.5,27.3,10.0,5,5.46,1.83,f,Credit Corp Grp,,2.73,10,2.70,2.74,2.89,2.65,3.49,3.39,0.895
CSW,47.882,2.717,10.857,0.043,0.95,1.0,-6.78,-,1.88,-,2.00,,Credit Suisse Pl100 unt,,0.94,,0.94,0.95,0.94,0.94,-0.31,0.97,0.91
CMW,3629.65,30.466,32.863,0.618,0.73,1.0,-5.5,-,7.5,-,9.80,,Cromwell Grp stp,,0.765,0.5,0.76,0.765,0.775,0.73,0.35,0.85,0.50
CWN,6252.03,91.774,129.045,6.172,3.24,2.5,-92.35,-,37,-,4.52,p,Crown Ltd,,8.19,-9,8.16,8.20,8.50,8.01,-1.40,9.39,5.95
CTE,-,0.345,0.064,0.006,0.09,1.3,-0.41,-,-,-,-,,Cryosite Ltd,,0.12,,0.11,0.15,0.12,0.12,-0.31,0.15,0.07
CSJ,-,0.292,4.3,0.044,0.95,1.0,-3.19,-,2.62,-,2.74,p,CS GP100 Aust Tr unt,,0.955,,0.965,0.98,0.955,0.955,-0.31,1.05,0.925
CSU,72.5,2.286,4.17,0.056,0.91,1.0,-5.7,-,2.67,-,2.95,,Cs100 Emrg Mkt Infra unt,,0.905,-0.5,0.905,0.92,0.91,0.905,-0.86,0.945,0.875
CSV,2444.71,24.302,2.847,0.435,0.05,40.0,13.85,14.4,5,2.77,2.50,f,CSG Ltd,,2.00,3,2.00,2.02,2.05,1.92,1.21,2.26,0.49
CSL,16053.8,149.684,148.559,21.234,6.11,6.0,213.41,17.2,75,2.85,2.05,,CSL Ltd,,36.63,67,36.50,36.70,36.74,34.93,1.55,36.74,28.43
CSR,53887.9,763.371,342.788,2.583,0.87,2.0,-45.1,-,4,-,2.35,f,CSR Ltd,,1.705,4.5,1.70,1.705,1.705,1.64,2.40,2.18,1.17
CLX,12,0.025,0.089,0.037,0.66,1.4,9.65,9.3,6,1.61,6.67,f,CTI Logistics,,0.90,13,0.90,0.94,0.90,0.77,16.57,0.95,0.68
CUS,686.181,13.054,11.908,0.436,0.26,12.2,18.4,17.2,-,-,-,,Customers Ltd,,3.16,-5,3.11,3.18,3.25,3.13,-1.87,3.25,1.64
CVC,272.48,2.984,10.876,0.108,1.23,0.7,-5.51,-,2,-,2.50,f,CVC Ltd,,0.80,,0.76,0.81,0.80,0.78,-0.31,0.82,0.45
CJT,-,0.451,0.133,0.002,0.03,0.7,-3.34,-,-,-,-,,CVC Prop Fund unt,,0.02,,0.02,0.04,0.02,0.02,-0.31,0.04,0.004
CYC,1157,3.5,0.486,0.017,0.07,1.4,1.2,8.3,-,-,-,,Cyclopharm Ltd,,0.10,-0.5,0.10,0.11,0.105,0.10,-5.07,0.135,0.065
DTL,63.336,0.99,0.435,0.122,1.17,6.8,68.29,11.6,53,1.29,6.71,f,Data#3 Ltd,,7.90,-4,7.84,7.90,7.95,7.70,-0.81,9.30,4.80
DDT,1519.68,180.849,48.814,0.015,0.01,4.4,-0.86,-,-,-,-,,Datadot Tech,,0.044,0.1,0.041,0.044,0.045,0.042,2.02,0.105,0.015
DMN,22330.3,506.848,37.245,0.004,-,-,-0.15,-,-,-,-,,Datamotion Asia,,0.002,,0.001,0.002,0.002,0.002,-0.31,0.005,0.001
DMNOA,-,-,-,0.001,-,-,-,-,-,-,-,,  opt may13,,0.001,,-,0.001,0.001,0.001,-0.31,0.002,0.001
DSQ,1.938,0.353,0.006,0.004,0.06,2.6,-5.45,-,-,-,-,,Datasquirt Ltd,,0.155,5.5,0.095,0.15,0.155,0.155,54.69,0.18,0.042
DJS,14852.3,152.164,118.515,2.523,1.22,4.1,33,15.2,29,1.14,5.79,f,David Jones Ltd,,5.01,9,4.99,5.01,5.01,4.84,1.52,5.96,2.70
DCG,933.476,16.848,4.593,0.196,0.28,5.7,15.56,10.3,-,-,-,,Decmil Grp Ltd,,1.60,-1.5,1.57,1.60,1.65,1.57,-1.24,1.65,0.17
DGH,20,0.626,0.169,0.015,0.77,0.7,-5.08,-,2,-,3.85,,Desane Grp Hldings,,0.52,,0.52,0.555,0.52,0.52,-0.31,0.565,0.30
DVN,5182.96,42.685,3.683,0.098,0.83,0.3,2.09,12.9,3,0.70,11.11,,Devine Ltd,,0.27,-0.5,0.265,0.275,0.28,0.26,-2.13,0.513,0.24
DVNN,50,0.05,-,0.069,-,-,-,-,-,-,-,,  def,,0.255,,0.25,0.29,0.255,0.255,-,0.255,0.255
DEX,205.96,7.794,2.039,0.047,0.14,3.2,3.16,14.1,4,0.79,8.99,,Dexion Ltd,,0.445,-0.5,0.45,0.46,0.45,0.445,-1.42,0.59,0.29
DXS,123602,1434.1,888.145,3.857,0.95,0.8,-11.03,-,6.15,-,7.69,,DEXUS Prop Grp stp,,0.80,,0.795,0.80,0.805,0.785,-0.31,0.89,0.655
DGI,74.8,0.667,-,0.005,0.02,9.0,-9,-,-,-,-,,Digislide Hldgs,,0.18,-5,0.18,0.20,0.23,0.18,-22.05,0.80,0.18
DGX,50,3.963,0.595,0.06,0.10,5.0,5.32,9.4,2,2.66,4.00,f,Diploma Grp Ltd,,0.50,-4,0.39,0.65,0.50,0.50,-7.72,0.55,0.10
DVA,15.767,0.83,1.11,0.004,0.02,4.0,-6,-,-,-,-,,Diversa Ltd,,0.081,-3.4,0.083,0.115,0.11,0.081,-29.87,0.19,0.012
DUI,69.073,0.818,1.051,0.506,3.13,1.1,4.4,74.8,13,0.34,3.95,f,Diversified United,,3.29,-1,3.30,3.35,3.30,3.28,-0.61,3.35,2.05
DJW,328.125,3.991,3.698,0.92,3.80,1.1,-14.11,-,26,-,6.00,f,Djerriwarrh Invest,,4.33,8,4.33,4.34,4.39,4.25,1.57,4.85,3.36
DKN,169.393,10.575,0.461,0.108,0.07,10.9,4.91,15.5,4,1.23,5.26,,DKN Financial Grp,,0.76,,0.76,0.78,0.79,0.76,-0.31,0.85,0.37
DMX,208.81,3.195,0.977,0.037,0.14,1.9,-0.2,-,-,-,-,,Dolomatrix Intl,,0.27,-0.5,0.265,0.27,0.275,0.26,-2.13,0.35,0.11
DMP,208.72,6.151,4.107,0.368,0.69,7.8,26,20.7,14,1.86,2.60,f,Domino Pizza Enterpr,,5.39,-11,5.35,5.42,5.55,5.30,-2.31,5.58,2.89
DOW,32586.1,150.809,74.079,2.406,2.15,3.4,54.4,13.3,29.1,1.87,4.04,,Downer EDI Ltd,,7.21,-39,7.16,7.28,7.58,6.95,-5.44,9.44,4.32
DLE,13,0.035,0.131,0.012,-,-,-0.74,-,-,-,-,,Dragon Energy,,0.25,-1,-,0.25,0.25,0.25,-4.16,0.31,0.15
DMY,-,0.707,0.064,0.002,0.01,2.3,-1.05,-,-,-,-,,Dromana Estate,,0.023,,0.029,0.038,0.023,0.023,-0.31,0.055,0.01
DSF,455,5.305,3.27,0.002,-,-,-0.31,-,-,-,-,,DSF Intl,,0.01,,0.01,0.013,0.01,0.01,-0.31,0.021,0.003
DSFO,-,-,-,-,-,-,-,-,-,-,-,,  opt dec12,,0.005,,0.002,0.005,0.005,0.005,-0.31,0.005,0.001
DUE,12823.2,134.228,130.685,1.541,-,-,4.39,40.3,20,0.22,11.30,p,DUET Grp forus,,1.77,-4,1.765,1.78,1.82,1.77,-2.52,1.90,1.42
DUL,14,4.96,2.518,0.005,0.03,1.2,0.19,18.4,-,-,-,,Dulhunty Power,,0.035,-0.3,0.035,0.043,0.038,0.035,-8.20,0.042,0.025
DWS,1073.85,7.965,3.719,0.188,0.20,7.1,13.52,10.5,11,1.23,7.75,f,DWS Advanced,,1.42,-15,1.405,1.42,1.57,1.385,-9.86,1.85,0.505
DYE,4153.22,12.152,3.425,0.122,0.10,9.4,-9.21,-,-,-,-,,Dyesol Ltd,,0.94,-11,0.95,0.96,1.04,0.925,-10.79,1.15,0.73
EAL,82,1.817,0.788,0.031,-0.04,-,1.7,19.4,2.5,0.68,7.58,f,E & A Ltd,,0.33,0.5,0.325,0.34,0.35,0.32,1.23,0.50,0.21
ELY,567.064,5.547,2.077,0.02,-0.27,-,-0.35,-,-,-,-,,Early Learning Serv,,0.45,8,0.45,0.50,0.45,0.36,21.31,0.45,0.07
EMS,3936.27,41.43,6.097,0.029,0.01,8.1,-1.48,-,-,-,-,,Eastland Medical,,0.081,0.8,0.075,0.081,0.084,0.074,10.65,0.105,0.029
EMSO,339.303,3.664,0.444,-,-,-,-,-,-,-,-,,  opt may11,,0.016,0.2,0.007,0.02,0.016,0.013,13.98,0.021,0.01
EMSOB,690,6.574,-,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.035,1,0.029,0.035,0.035,0.035,39.69,0.045,0.009
EBT,902.467,8.683,7.025,0.016,-0.01,-,0.52,14.0,-,-,-,,eBet Ltd,,0.073,-0.3,0.075,0.079,0.079,0.073,-4.26,0.105,0.042
ECQ,288,3.027,1.764,0.01,0.01,13.0,-2.49,-,-,-,-,,ECO Quest,,0.13,1.5,0.13,0.135,0.135,0.115,12.73,0.21,0.045
ECQO,-,-,-,0.001,-,-,-,-,-,-,-,,  opt mar11,,0.045,,0.018,0.04,0.045,0.045,-0.31,0.07,0.02
ECE,18973,452.371,3.394,0.019,-,-,-0.03,-,-,-,-,,E-Com Multi Ltd,,0.007,,0.007,0.008,0.008,0.007,-0.31,0.012,0.001
EFT,618.61,5.686,1.313,0.004,-,-,-2.88,-,0.1,-,5.56,,EFTEL Ltd,,0.018,,0.017,0.02,0.018,0.018,-0.31,0.055,0.016
EIM,-,-,0.3,-,-,-,0.48,-,-,-,-,,EL Corp Ltd,,-,,0.012,-,0.001,0.001,-0.31,0.002,0.001
ELD,17601.9,123.81,225.274,0.583,0.37,3.5,-51.51,-,-,-,-,,Elders Ltd,,1.30,-13,1.295,1.31,1.515,1.28,-9.40,5.00,1.25
EOS,57.6,1.279,1.468,0.064,0.14,8.1,4.3,26.3,-,-,-,,Electro Optic Sys,,1.13,-4,1.08,1.13,1.13,1.08,-3.73,1.35,0.40
EMM,-,0.954,1.64,0.004,0.01,2.0,-0.79,-,-,-,-,,Electrometals Tech,,0.02,,0.013,0.02,0.02,0.02,-0.31,0.035,0.011
EMMO,-,-,-,-,-,-,-,-,-,-,-,,  opt apr11,,0.001,,-,-,0.001,0.001,-0.31,0.002,0.001
ELX,124.5,1.703,3.788,0.014,0.22,0.8,5.21,3.3,-,-,-,,Ellex Medical Lasers,,0.17,0.5,0.17,0.175,0.17,0.16,2.72,0.26,0.105
EMB,-,0.044,0.019,0.01,4.21,1.1,53.9,8.8,24,2.25,5.04,f,Embelton Ltd,,4.76,11,4.60,5.80,4.65,4.65,2.06,4.76,3.37
EHL,11619.8,177.131,228.387,0.379,0.71,0.8,-4.2,-,2,-,3.33,,Emeco Hldgs,,0.60,-1,0.60,0.61,0.645,0.585,-1.95,0.995,0.325
ELI,70.538,0.709,1.196,0.036,1.03,0.8,26.88,3.3,3.75,7.17,4.29,f,Emerging Leaders,,0.875,0.5,0.875,0.90,0.90,0.87,0.27,0.965,0.55
ESW,553,3.029,1.214,0.015,0.09,1.1,-0.64,-,0.4,-,4.00,f,Emerson Stewart Grp,,0.10,,0.10,0.11,0.105,0.09,-0.31,0.16,0.05
EEE,300.699,4.344,0.322,0.006,0.07,1.1,0.49,15.3,-,-,-,,Empire Beer Grp,,0.075,1.3,0.07,0.075,0.075,0.061,20.66,0.11,0.05
EPD,78.107,2.252,0.531,0.005,0.05,2.3,0.51,22.5,0.75,0.68,6.52,f,Empired Ltd,,0.115,-1.5,0.10,0.15,0.125,0.113,-11.85,0.18,0.06
ENB,125,1.646,0.453,0.014,0.06,3.0,-2.04,-,-,-,-,,Eneabba Gas Ltd,,0.18,-3,0.18,0.20,0.21,0.18,-14.60,0.38,0.08
ENBOA,94,0.443,0.145,-,-,-,-,-,-,-,-,,  opt jun10,,0.025,-1.5,0.025,0.05,0.04,0.025,-37.81,0.11,0.02
ENBOB,-,0.073,-,-,-,-,-,-,-,-,-,,  opt jun12,,0.05,,0.032,0.06,0.05,0.05,-0.31,0.082,0.03
ENE,59.767,5.271,4.332,0.395,1.79,1.4,7.86,32.1,7,1.12,2.78,,Energy Develop,,2.52,-89,2.52,2.72,3.27,2.49,-26.41,3.41,1.205
EOL,-,0.202,0.074,0.003,0.16,0.9,-1.65,-,-,-,-,,Energy One Ltd,,0.15,,0.05,0.20,0.15,0.15,-0.31,0.20,0.05
EVE,-,4.982,6.824,0.008,0.06,0.5,-1.14,-,-,-,-,,Energy Ventures,,0.032,,0.035,0.041,0.032,0.032,-0.31,0.095,0.015
ERJ,3605.54,46.945,5.405,0.032,0.01,5.8,-2.79,-,-,-,-,,Enerji Ltd,,0.058,-0.3,0.058,0.06,0.065,0.055,-5.23,0.239,0.005
ERJO,1032.2,6.034,-,0.001,-,-,-,-,-,-,-,,  opt dec16,,0.02,-1,0.021,0.051,0.03,0.02,-33.64,0.10,0.02
ENG,4.751,0.074,7.589,0.006,0.21,2.4,-21.16,-,-,-,-,,Engin Ltd,,0.50,3.5,0.50,0.65,0.50,0.465,7.22,1.25,0.46
ESN,79925.3,301.962,77.981,0.003,-,-,-0.06,-,-,-,-,,Entellect Solutions,,0.002,-0.1,0.001,0.002,0.003,0.001,-33.64,0.008,0.001
ESI,94628.6,332.289,52.821,0.024,-,-,-0.06,-,-,-,-,,ENV Clean Tech,,0.03,0.7,0.03,0.031,0.035,0.023,30.13,0.115,0.015
ESIO,7991.3,27.72,-,0.008,-,-,-,-,-,-,-,,  opt jan14,,0.017,,0.017,0.018,0.019,0.015,-0.31,0.085,0.006
ENV,10386.2,100.073,93.563,0.707,-0.05,-,3.49,15.0,5.5,0.63,10.48,p,Envestra Ltd,,0.525,,0.52,0.525,0.54,0.505,-0.31,0.595,0.315
EVM,140.25,5.964,1.96,0.012,-,-,1.35,2.9,-,-,-,,Enviromission Ltd,,0.039,-0.2,0.035,0.046,0.041,0.039,-5.19,0.125,0.035
EGL,644.169,2.535,4.092,0.011,0.03,1.6,0.29,16.6,0.2,1.45,4.17,,Environment Grp,,0.048,0.1,0.048,0.055,0.048,0.046,1.82,0.077,0.042
EPY,45,0.421,1.378,0.004,0.36,0.4,2.97,4.5,-,-,-,,E-Pay Asia Ltd,,0.135,0.5,0.135,0.19,0.15,0.13,3.54,0.245,0.08
EQF,10.311,0.858,-,0.006,0.23,1.0,24.98,0.9,-,-,-,,Equities & Freehldgss,,0.22,,0.225,0.25,0.22,0.22,-0.31,0.31,0.02
EQT,3,0.133,0.082,0.145,2.62,6.6,91.82,19.0,110,0.83,6.32,f,Equity Tr,,17.41,,17.41,17.80,17.80,17.41,-0.31,19.50,11.90
ESV,88.715,8.036,3.41,0.108,0.16,3.4,-26.6,-,-,-,-,,eServGlobal Ltd,,0.55,4,0.525,0.55,0.55,0.525,7.53,0.63,0.31
ESS,284.725,2.463,2.05,0.012,0.31,0.7,-5.25,-,-,-,-,,Essa Aust,,0.225,-1.5,0.225,0.24,0.23,0.225,-6.56,0.46,0.135
ETPMAG,1.555,0.146,0.178,0.002,-,-,-,-,-,-,-,,ETFS Metals etfs ag,,18.33,-42,18.21,18.65,18.75,18.21,-2.55,21.00,16.30
ETPMPD,0.05,0.007,0.001,0.002,-,-,-,-,-,-,-,,  etfs pd,,49.18,-46,49.62,50.20,49.64,49.18,-1.24,52.56,29.04
ETPMPM,3.005,0.018,0.006,0.001,-,-,-,-,-,-,-,,  etfs pm,,97.58,-147,97.46,98.62,98.57,96.50,-1.79,102.22,74.51
ETPMPT,0.039,0.012,0.005,0.001,-,-,-,-,-,-,-,,  etfs pt,,172.83,77,173.76,175.92,173.00,172.06,0.14,178.76,141.22
EPX,267.743,1.978,0.91,0.097,0.53,2.6,12.28,11.4,14.27,0.86,10.19,,Ethane Pipeline stp,,1.40,-4,1.39,1.40,1.455,1.38,-3.09,1.47,0.605
EBG,-,0.975,0.427,0.004,0.19,0.3,-6,-,-,-,-,,Eumundi Grp Ltd,,0.05,,0.052,0.065,0.05,0.05,-0.31,0.09,0.05
EZL,83.891,2.185,2.068,0.182,-,-,13.94,9.9,8.5,1.64,6.16,f,Euroz Ltd,,1.38,1,1.38,1.40,1.38,1.365,0.42,1.69,0.66
EZLO,0.68,0.078,0.026,0.008,-,-,-,-,-,-,-,,  opt mar14,,0.63,-7,0.63,0.88,0.70,0.63,-10.31,0.91,0.15
EFG,43768.2,55.091,7.956,0.015,0.10,0.6,1.3,4.5,-,-,-,,Everest Financial,,0.058,0.3,0.058,0.062,0.063,0.055,5.15,0.085,0.05
EVZ,543.374,2.826,3.946,0.028,0.05,2.7,1.42,9.5,0.5,2.84,3.70,f,EVZ Ltd,,0.135,1.5,0.125,0.13,0.135,0.115,12.19,0.20,0.08
EXA,1,0.259,0.407,0.011,0.62,0.8,-1.44,-,2,-,4.00,f,Excela Ltd,,0.50,,-,0.49,0.50,0.50,-0.31,0.63,0.47
EPL,-,0.44,0.186,0.013,-,-,-1.86,-,-,-,-,,Eyecare Partners,,0.095,,0.086,0.095,0.095,0.095,-0.31,0.175,0.071
EPLO,-,1.5,-,-,-,-,-,-,-,-,-,,  opt sep10,,0.001,,-,0.001,0.001,0.001,-0.31,0.024,0.001
EZE,-,5.151,1.75,0.004,0.03,1.0,-0.21,-,-,-,-,,Ezenet Ltd,,0.03,,0.018,0.028,0.03,0.03,-0.31,0.052,0.008
FAC,344.724,0.878,5.069,0.01,0.01,8.5,0.29,29.3,-,-,-,,Facilitate Digital,,0.085,,0.071,0.084,0.092,0.085,0.14,0.149,0.03
FXJ,118338,908.906,642.172,4.21,-0.31,-,9.3,19.2,1.1,8.45,0.61,,Fairfax Media Ltd,,1.79,1,1.77,1.795,1.855,1.75,0.25,1.885,0.985
FAN,522.129,3.434,2.312,0.355,0.81,4.3,24.21,14.3,11.75,2.06,3.40,f,Fantastic Hldgs,,3.46,-34,3.46,3.60,3.72,3.45,-9.26,4.29,1.90
FRM,-,0.191,0.475,0.01,0.40,0.4,-12.1,-,-,-,-,,Farm Pride Foods,,0.18,,0.097,0.20,0.18,0.18,-0.31,0.30,0.18
FWA,474.237,161.242,32.909,0.012,-,-,-0.04,-,-,-,-,,Farmworks Aust,,0.24,23.5,0.225,0.24,0.26,0.20,4699.70,0.26,0.001
FAT,163.886,0.766,0.858,0.027,1.20,0.8,-4.28,-,3,-,3.30,f,Fat Prophets,,0.91,2,0.88,0.92,0.91,0.88,1.94,0.95,0.605
FFI,-,0.126,0.042,0.029,3.10,1.4,70.2,6.0,21,3.34,5.00,f,FFI Hldgs,,4.20,,4.06,4.15,4.20,4.20,-0.31,4.20,2.40
FPS,15.695,0.816,0.495,0.045,0.34,4.1,9.63,14.5,6.75,1.43,4.82,f,Fiducian Portfolio,,1.40,-5,1.35,1.40,1.45,1.40,-3.76,1.75,0.94
FRI,123.075,1.174,0.603,0.156,0.63,1.7,23.46,4.7,7,3.35,6.36,f,Finbar Grp Ltd,,1.10,2,1.08,1.10,1.13,1.08,1.54,1.13,0.59
FOF,-,0.043,-,0.004,0.63,0.7,-7.9,-,-,-,-,,First Opportunity,,0.42,,0.42,0.48,0.42,0.42,-0.31,0.46,0.35
FFF,8844.91,45.264,7.371,0.055,-0.05,-,1.13,6.6,-,-,-,,Firstfolio Ltd,,0.075,0.3,0.075,0.077,0.08,0.071,3.86,0.08,0.024
FPA,1235.43,20.206,7.747,0.333,-,-,-38.56,-,3.87,-,8.41,,Fisher & Paykel App,,0.46,-0.5,0.465,0.475,0.47,0.45,-1.38,0.725,0.238
FPH,78.809,3.561,7.284,1.281,0.46,5.4,11.47,21.8,9.89,1.16,3.96,,Fisher & Paykel H,,2.50,-2,2.50,2.54,2.54,2.45,-1.10,2.83,2.18
FKP,23300.9,177.284,40.43,0.831,1.27,0.6,-10.3,-,1.95,-,2.73,,FKP Prop Grp stp,,0.715,2.5,0.705,0.715,0.745,0.705,3.31,0.83,0.405
FGI,10,0.453,0.068,0.007,0.44,0.5,-0.03,-,-,-,-,,Flat Glass Ind,,0.21,0.5,0.21,0.25,0.21,0.21,2.13,0.445,0.205
FWD,901.361,9.567,7.509,0.472,2.12,4.2,64.7,13.6,66,0.98,7.47,f,Fleetwood Corp,,8.83,48,8.80,8.87,8.89,8.18,5.44,9.00,5.22
FBU,2156.69,38.313,7.729,3.873,2.36,2.7,-14.88,-,20.89,-,3.27,,Fletcher Bld,,6.39,-10,6.25,6.45,6.52,6.25,-1.85,7.04,4.66
FXL,1392.29,16.598,18.578,0.335,0.23,5.8,23.7,5.6,6,3.95,4.49,f,Flexigrp Ltd,,1.335,-6.5,1.325,1.34,1.42,1.31,-4.95,1.779,0.396
FXLNA,-,-,-,-,-,-,-,-,-,-,-,,  def,,-,,-,-,-,-,-,-,-
FLT,1384.66,17.622,25.884,2.07,2.56,8.1,63.4,32.7,26,2.44,1.25,f,Flight Centre,,20.75,-18,20.75,20.80,21.16,20.30,-1.17,21.16,5.25
FLS,-,0.057,0.062,0.011,-,-,-23.3,-,-,-,-,,Fluorotechnics,,0.34,,0.34,0.36,0.34,0.34,-0.31,0.71,0.224
FLK,98.87,4.259,0.566,0.011,0.33,0.4,-12.8,-,-,-,-,,Folkestone Ltd,,0.13,,0.125,0.13,0.135,0.13,-0.31,0.312,0.115
FPG,-,0.036,0.003,0.07,2.60,0.3,17.87,4.8,-,-,-,,Forest Place Grp,,0.85,,0.80,-,0.85,0.85,-0.31,1.30,0.76
FGE,969.959,8.454,1.751,0.2,0.65,4.5,37.06,7.9,5,7.41,1.71,f,Forge Grp Ltd,,2.92,16,2.92,2.93,3.03,2.77,5.49,3.03,0.30
FGL,55611,626.915,474.981,10.328,0.52,10.3,19.8,27.0,27.25,0.73,5.09,f,Foster's Grp,,5.35,1,5.32,5.36,5.36,5.24,-0.12,5.89,4.80
FLR,427.82,0.5,0.559,0.004,0.12,0.2,-1.96,-,-,-,-,,Frankland River,,0.022,-0.1,0.022,0.03,0.023,0.022,-4.66,0.048,0.022
FNP,52.125,0.272,0.117,0.023,0.20,1.5,4,7.5,-,-,-,,Freedom Nutritional,,0.30,,0.30,0.35,0.32,0.30,-0.31,0.395,0.285
FRE,465.316,9.061,26.142,0.002,-,-,-2.73,-,-,-,-,,Freshtel Hldgs,,0.006,,0.006,0.007,0.006,0.005,-0.31,0.039,0.005
FRR,528,2.715,0.698,0.012,0.12,1.3,2.7,5.6,0.5,5.40,3.33,f,Frigrite Ltd,,0.15,-2.5,0.15,0.165,0.175,0.15,-14.60,0.195,0.078
FSA,1331.91,4.8,2.743,0.057,0.29,1.4,7.93,5.2,-,-,-,,FSA Grp Ltd,,0.41,3,0.38,0.41,0.41,0.37,7.59,0.465,0.19
FUN,718.292,10.486,4.847,0.068,0.01,20.0,-25,-,-,-,-,,Funtastic Ltd,,0.20,-0.5,0.20,0.215,0.21,0.20,-2.75,0.30,0.125
FUT,8994.88,580.425,54.823,0.009,-,-,-0.1,-,-,-,-,,Future Corp,,0.003,-0.1,0.003,0.004,0.004,0.003,-25.31,0.011,0.002
GRB,580.9,11.819,0.894,0.03,0.02,5.0,0.71,14.1,-,-,-,,Gage Roads Brewing,,0.10,-1,0.098,0.10,0.105,0.096,-9.40,0.185,0.021
GAP,533.641,8.227,20.546,0.048,0.24,0.7,3.11,5.5,-,-,-,,Gale Pacific Ltd,,0.17,1,0.165,0.175,0.17,0.16,5.94,0.205,0.036
