ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4942.2 at 16:42 8/1/2010  Report at 19:06 Friday 8/1/2010. Processed 12:03 Saturday 9/1/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
CGIO,-,-,-,-,-,-,-,-,-,-,-,,  opt jan10,,0.002,,-,-,0.002,0.002,-1.22,0.002,0.002
CMJ,6151.71,6.152,3.309,1.906,0.66,4.7,61.91,5.0,16.5,3.75,5.37,,Consolidated Media,,3.07,1,3.03,3.08,3.08,2.98,-0.89,3.44,1.71
CBR,22.72,0.023,0.018,0.041,-,-,-33.2,-,-,-,-,,Constellation Br cdi 10:1,,1.65,-5,1.65,1.80,1.66,1.65,-4.16,2.18,1.30
CCQ,14.911,0.015,0.15,0.017,1.66,0.5,-25.39,-,-,-,-,,Contango Capital,,0.88,6,0.88,0.95,0.88,0.82,6.10,1.55,0.553
CTN,1211.02,1.211,0.331,0.12,1.53,0.7,-43.1,-,2,-,1.94,f,Contango Microcap,,1.03,3,1.01,1.03,1.03,0.995,1.78,1.19,0.47
COS,229,0.229,-,0.007,-0.02,-,-3.48,-,-,-,-,,Cool or Cosy Ltd,,0.105,-1,0.105,0.11,0.115,0.105,-9.91,0.155,0.05
CNR,3.835,0.004,-,0.004,-,-,-14.9,-,1.6,-,8.00,,Coonawarra Aust unt,,0.20,,0.10,0.20,0.20,0.20,-1.22,0.30,0.15
CXG,1802.22,1.802,0.525,0.068,0.26,1.0,-3.87,-,-,-,-,,Coote Industrial,,0.255,0.5,0.25,0.255,0.255,0.24,0.78,0.445,0.12
CBB,275.448,0.275,0.007,0.055,0.28,1.9,4.57,11.4,-,-,-,,Cordlife Ltd,,0.52,-4,0.52,0.56,0.56,0.52,-8.36,0.68,0.20
CKK,1628.35,1.628,0.303,0.018,0.01,27.0,-3.6,-,-,-,-,,Coretrack Ltd,,0.27,,0.27,0.275,0.285,0.25,-1.22,0.39,0.11
CKKO,471.828,0.472,-,0.002,-,-,-,-,-,-,-,,  opt feb10,,0.075,,0.069,0.08,0.08,0.067,-1.22,0.16,0.013
CXP,918.209,0.918,0.459,0.664,0.16,24.7,32.2,12.3,23,1.40,5.82,f,Corporate Express,,3.95,-1,3.92,3.96,4.10,3.90,-1.47,4.75,2.60
COO,-,-,-,0.004,-0.07,-,-6.5,-,-,-,-,,Corum Grp Ltd,,0.015,,0.017,0.033,0.015,0.015,-1.22,0.057,0.01
CXY,7145.42,7.145,7.369,0.083,0.03,3.0,-0.52,-,-,-,-,,Cougar Energy,,0.09,0.4,0.089,0.09,0.093,0.085,3.43,0.12,0.046
COU,531.823,0.532,0.259,0.345,0.18,7.4,7.6,17.6,7,1.09,5.24,f,Count Financial,,1.335,2.5,1.335,1.34,1.34,1.285,0.69,1.60,0.73
CTY,-,-,-,0.224,0.92,3.5,22.66,14.3,13.32,1.70,4.11,f,Country Road Ltd,,3.24,,3.75,-,3.24,3.24,-1.22,3.41,3.10
CYG,64.687,0.065,0.02,0.096,3.30,0.7,-3.6,-,5,-,2.08,f,Coventry Grp,,2.40,15,2.40,2.41,2.40,2.22,5.45,2.40,0.60
CVY,865.4,0.865,-,0.014,-,-,-1.24,-,-,-,-,,Coventry Res,,0.235,-0.5,0.235,0.245,0.26,0.235,-3.30,0.40,0.012
CPI,364.077,0.364,-,0.012,0.84,0.2,-4.2,-,-,-,-,,CPI Grp Ltd,,0.20,1.5,0.20,0.21,0.20,0.185,6.89,0.25,0.105
CGO,22.877,0.023,0.057,0.035,0.22,4.3,5.9,16.0,5.5,1.07,5.82,f,CPT Global Ltd,,0.945,5,0.88,0.945,0.945,0.895,4.37,1.02,0.27
CRG,822.867,0.823,0.687,0.802,4.35,2.4,63.9,16.2,63,1.01,6.10,f,Crane Grp Ltd,,10.32,86,10.32,10.35,10.61,9.44,7.87,11.66,6.32
CCP,240.101,0.24,0.128,0.124,1.65,1.7,25.9,10.8,4,6.47,1.43,f,Credit Corp Grp,,2.80,-3,2.72,2.82,2.83,2.67,-2.28,2.85,0.39
CSW,270,0.27,-,0.043,0.94,1.0,-4.2,-,2.19,-,2.34,,Credit Suisse Pl100 unt,,0.935,,0.935,0.94,0.935,0.925,-1.22,1.00,0.905
CMW,2262.37,2.262,1.829,0.598,0.76,1.0,-16.1,-,8,-,10.81,,Cromwell Grp stpld,,0.74,1,0.735,0.75,0.745,0.73,0.15,0.85,0.385
CWN,6407.61,6.408,6.567,5.802,3.42,2.3,-166.89,-,37,-,4.81,p,Crown Ltd,,7.70,-34,7.69,7.71,8.12,7.61,-5.45,9.39,4.56
CTE,-,-,-,0.007,0.09,1.7,0.02,750.0,-,-,-,,Cryosite Ltd,,0.15,,0.13,0.14,0.15,0.15,-1.22,0.15,0.07
CSJ,70,0.07,0.23,0.046,0.99,1.0,-10.5,-,2.35,-,2.35,,CS GP100 Aust Tr unt,,1.00,3,0.985,0.995,1.00,0.97,1.87,1.05,0.925
CSU,-,-,0.02,0.061,0.90,1.0,-8.24,-,2.66,-,2.94,,Cs100 Emrg Mkt Infra unt,,0.905,,0.895,0.915,0.905,0.905,-1.22,0.98,0.87
CSV,1716.12,1.716,0.186,0.441,-,-,13.31,16.4,4.5,2.96,2.06,f,CSG Ltd,,2.18,7,2.16,2.19,2.26,2.15,2.10,2.26,0.43
CSL,5655.21,5.655,9.7,18.748,7.49,4.3,192.51,16.7,70,2.75,2.18,,CSL Ltd,,32.11,-38,32.08,32.13,32.68,31.75,-2.39,38.52,28.43
CSR,39774.8,39.775,21.512,2.909,0.87,2.2,-45.1,-,4,-,2.08,f,CSR Ltd,,1.92,11.5,1.91,1.92,1.945,1.79,5.15,2.18,0.905
CLX,2.75,0.003,0.043,0.035,0.63,1.3,10.16,8.4,6,1.69,7.06,f,CTI Logistics,,0.85,-2,0.83,0.85,0.87,0.79,-3.52,0.95,0.65
CUS,479.429,0.479,0.179,0.39,0.09,31.4,4.9,57.8,-,-,-,,Customers Ltd,,2.83,-10,2.83,2.84,2.98,2.77,-4.63,3.31,1.12
CVC,110.35,0.11,0.117,0.108,1.11,0.7,-44.52,-,-,-,-,,CVC Ltd,,0.795,1.5,0.795,0.82,0.82,0.78,0.70,0.82,0.33
CJT,7.553,0.008,-,0.003,0.05,0.6,-2.11,-,-,-,-,,CVC Prop Fund unt,,0.03,,0.025,0.04,0.03,0.03,-1.22,0.04,0.004
CYC,187,0.187,0.009,0.02,0.05,2.3,1.04,11.1,-,-,-,,Cyclopharm Ltd,,0.115,0.5,0.11,0.145,0.115,0.105,3.33,0.135,0.065
CYT,606.313,0.606,-,0.009,0.04,2.6,-7.69,-,-,-,-,,Cytopia Ltd,,0.105,,0.105,0.115,0.11,0.097,-1.22,0.16,0.058
DBS,70,0.07,0.075,0.028,0.05,6.9,0.89,38.8,-,-,-,,Dark Blue Sea,,0.345,0.5,-,-,0.345,0.345,0.25,0.35,0.13
DTL,55.489,0.055,0.03,0.136,1.16,7.6,63.76,13.9,50,1.28,5.65,f,Data#3 Ltd,,8.85,30,8.85,9.00,9.00,8.55,2.29,9.00,4.50
DDT,1304.17,1.304,2.26,0.014,0.01,4.1,-6.22,-,-,-,-,,Datadot Tech,,0.041,0.1,0.039,0.041,0.042,0.037,1.28,0.105,0.011
DMN,15605,15.605,4.885,0.006,-,-,-0.19,-,-,-,-,,Datamotion Asia,,0.003,0.1,0.002,0.003,0.003,0.002,48.78,0.005,0.001
DMNOA,-,-,-,0.001,-,-,-,-,-,-,-,,  opt may13,,0.001,,-,0.001,0.001,0.001,-1.22,0.002,0.001
DSQ,-,-,-,0.003,0.06,1.7,-5.45,-,-,-,-,,Datasquirt Ltd fpo nz,,0.10,,0.053,-,0.10,0.10,-1.22,0.19,0.051
DJS,12486,12.486,4.879,2.603,1.16,4.5,31.5,16.4,28,1.13,5.42,f,David Jones Ltd,,5.17,-23,5.16,5.18,5.48,5.03,-5.48,5.96,2.02
DCG,939.856,0.94,0.081,0.173,0.18,7.9,8.55,16.6,-,-,-,,Decmil Grp Ltd,,1.42,8.5,1.40,1.43,1.45,1.35,5.15,1.55,0.12
DGH,30.404,0.03,0.05,0.013,0.77,0.6,-9.38,-,2,-,4.35,,Desane Grp Hldings,,0.46,3,0.455,0.48,0.46,0.43,5.76,0.49,0.30
DVN,412.593,0.413,0.223,0.133,0.79,0.5,5.7,7.4,3,1.90,7.14,,Devine Ltd,,0.42,-1,0.415,0.42,0.42,0.40,-3.54,0.62,0.375
DEX,462.677,0.463,0.105,0.047,-0.02,-,5.47,8.1,4,1.37,8.99,,Dexion Ltd,,0.445,0.5,0.44,0.445,0.46,0.43,-0.08,0.59,0.29
DXS,85250,85.25,43.853,4.051,1.01,0.8,-39.38,-,6.15,-,7.24,,Dexus Prop Grp stpld,,0.85,,0.85,0.855,0.87,0.835,-1.22,0.89,0.519
DGI,58.4,0.058,-,0.009,-,-,-,-,-,-,-,,Digislide Hldgs,,0.30,-2,0.28,0.30,0.32,0.30,-7.47,0.80,0.30
DGX,83.1,0.083,-,0.042,0.06,5.8,1.69,20.7,1,1.69,2.86,f,Diploma Grp Ltd,,0.35,3,0.33,0.38,0.40,0.32,8.16,0.44,0.10
DVA,56.154,0.056,-,0.006,0.05,2.4,-4.9,-,-,-,-,,Diversa Ltd,,0.12,-3,0.115,0.125,0.15,0.12,-21.22,0.19,0.01
DUI,71.99,0.072,0.146,0.493,3.24,1.0,-2.5,-,13,-,4.04,f,Diversified United,,3.22,2,3.26,3.35,3.35,3.18,-0.59,3.35,1.945
DJW,209.376,0.209,0.243,0.995,3.94,1.2,-6.85,-,26,-,5.53,f,Djerriwarrh Invest,,4.70,14,4.70,4.83,4.85,4.56,1.85,4.85,2.95
DKN,328.933,0.329,0.018,0.106,0.07,10.7,-8.28,-,2,-,2.67,f,DKN Financial Grp,,0.75,5,0.70,0.75,0.75,0.70,5.92,0.78,0.30
DMX,156.67,0.157,-,0.041,0.12,2.5,-1.04,-,-,-,-,,Dolomatrix Intl,,0.30,-4.5,0.305,0.31,0.345,0.30,-14.26,0.35,0.11
DMP,170.514,0.171,0.198,0.352,0.69,7.5,22.6,22.8,12.4,1.82,2.40,f,Domino Pizza Enterpr,,5.16,-24,5.13,5.18,5.50,5.13,-5.66,5.50,2.60
DOW,4813.77,4.814,7.056,3.026,2.18,4.2,54.4,16.7,29,1.88,3.20,,Downer EDI Ltd,,9.07,-28,9.01,9.11,9.35,8.83,-4.21,9.35,3.01
DLE,22,0.022,-,0.012,-,-,-,-,-,-,-,,Dragon Energy,,0.26,-1,0.20,0.30,0.27,0.26,-4.92,0.31,0.15
DMY,294.117,0.294,-,0.003,0.01,4.0,-1.15,-,-,-,-,,Dromana Estate,,0.04,0.2,0.04,0.05,0.045,0.038,4.04,0.055,0.01
DSF,50.2,0.05,0.43,0.002,-,-,-0.2,-,-,-,-,,DSF Intl,,0.009,,0.01,0.013,0.009,0.009,-1.22,0.021,0.003
DSFO,-,-,-,-,-,-,-,-,-,-,-,,  opt dec12,,0.005,,0.002,0.019,0.005,0.005,-1.22,0.005,0.001
DUE,9203.66,9.204,7.08,1.598,1.70,1.1,-9.24,-,20,-,10.75,,DUET Grp forus,,1.86,6,1.85,1.875,1.895,1.795,2.12,2.319,1.28
DUL,50,0.05,-,0.005,0.04,0.9,-0.56,-,-,-,-,,Dulhunty Power,,0.035,,0.02,0.032,0.035,0.035,-1.22,0.04,0.015
DWS,494.959,0.495,0.224,0.219,0.20,8.3,12,13.8,9.5,1.26,5.72,f,DWS Advanced,,1.66,12,1.65,1.66,1.72,1.54,6.57,1.85,0.48
DYE,229.776,0.23,0.895,0.125,0.15,6.4,-8.54,-,-,-,-,,Dyesol Ltd,,0.96,0.5,0.96,0.965,0.99,0.955,-0.69,1.15,0.62
EAL,214.851,0.215,0.017,0.03,-0.23,-,0.94,34.0,2.5,0.38,7.81,f,E & A Ltd,,0.32,-2,0.32,0.345,0.34,0.32,-7.10,0.50,0.21
ELY,617.439,0.617,0.02,0.011,-,-,-25.22,-,-,-,-,,Early Learning Serv,,0.25,2,0.25,0.26,0.25,0.21,7.48,0.30,0.07
EMS,4834.46,4.834,0.342,0.028,-,-,-1.51,-,-,-,-,,Eastland Medical,,0.078,0.3,0.074,0.078,0.086,0.072,2.78,0.105,0.029
EMSO,945.096,0.945,-,-,-,-,-,-,-,-,-,,  opt may11,,0.015,0.2,0.011,0.015,0.015,0.012,14.17,0.06,0.01
EMSOB,2194,2.194,-,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.037,0.4,0.035,0.037,0.038,0.03,10.90,0.045,0.009
EBT,75,0.075,1.007,0.015,-0.01,-,0.7,10.0,-,-,-,,eBet Ltd,,0.07,-0.7,0.072,0.077,0.077,0.066,-10.31,0.105,0.024
ECQ,181.15,0.181,0.175,0.01,0.02,6.5,-1.62,-,-,-,-,,ECO Quest,,0.13,,0.125,0.13,0.13,0.12,-1.22,0.21,0.045
ECQO,-,-,-,0.001,-,-,-,-,-,-,-,,  opt mar11,,0.045,,0.026,-,0.045,0.045,-1.22,0.07,0.02
ECE,31507.8,31.508,0.2,0.019,-,-,-,-,-,-,-,,E-Com Multi Ltd,,0.011,0.3,0.01,0.011,0.012,0.008,36.28,0.012,0.001
EFT,-,-,0.184,0.007,-0.01,-,-3.51,-,0.1,-,3.70,f,EFTEL Ltd,,0.027,,0.026,0.029,0.027,0.027,-1.22,0.055,0.02
EIM,-,-,-,-,-0.01,-,-0.33,-,-,-,-,,EL Corp Ltd,,-,,0.01,-,0.001,0.001,-1.22,0.05,0.001
ELD,7660.45,7.66,12.393,0.745,0.37,4.5,-51.51,-,-,-,-,,Elders Ltd,,1.66,10,1.66,1.675,1.70,1.53,5.19,7.10,1.40
EOS,52.624,0.053,0.116,0.063,0.10,11.0,-,-,-,-,-,,Electro Optic Sys,,1.10,5,1.10,1.12,1.10,1.03,3.54,1.35,0.27
EMM,-,-,0.877,0.004,0.01,2.0,-1.34,-,-,-,-,,Electrometals Tech,,0.02,,0.02,0.032,0.02,0.02,-1.22,0.035,0.011
EMMO,-,-,-,-,-,-,-,-,-,-,-,,  opt apr11,,0.001,,0.002,-,0.001,0.001,-1.22,0.002,0.001
ELX,80.28,0.08,0.462,0.013,0.20,0.7,-29.6,-,-,-,-,,Ellex Medical Lasers,,0.15,-3,0.16,0.17,0.18,0.15,-17.88,0.26,0.087
EMB,-,-,-,0.01,4.01,1.1,49,9.4,23,2.13,5.00,f,Embelton Ltd,,4.60,,4.70,5.30,4.60,4.60,-1.22,4.62,3.20
EHL,17906.4,17.906,5.638,0.505,0.74,1.1,2.1,38.1,4,0.53,5.00,f,Emeco Hldgs,,0.80,1,0.79,0.81,0.825,0.775,0.05,0.995,0.16
ELI,195.18,0.195,0.188,0.037,1.10,0.8,-17.75,-,3.75,-,4.17,f,Emerging Leaders,,0.90,-6.5,0.90,0.93,0.965,0.895,-7.95,0.965,0.45
ESW,298.304,0.298,-,0.011,0.10,0.9,1.17,7.9,0.4,2.92,4.30,f,Emerson Stewart Grp,,0.093,-1.7,0.095,0.125,0.11,0.093,-16.67,0.16,0.05
EEE,1202.18,1.202,0.01,0.005,0.05,1.1,-1.51,-,-,-,-,,Empire Beer Grp,,0.057,-0.3,0.056,0.064,0.06,0.057,-6.22,0.11,0.033
EPD,38.297,0.038,-,0.006,-,-,1.15,10.4,0.75,1.53,6.25,f,Empired Ltd,,0.12,,0.11,0.12,0.12,0.12,-1.22,0.18,0.055
ENB,110,0.11,0.062,0.021,0.09,3.0,0.74,36.5,-,-,-,,Eneabba Gas Ltd,,0.27,-3,0.26,0.29,0.28,0.25,-11.22,0.38,0.08
ENBOA,-,-,-,0.001,-,-,-,-,-,-,-,,  opt jun10,,0.10,,0.05,0.105,0.10,0.10,-1.22,0.11,0.02
ENBOB,-,-,-,-,-,-,-,-,-,-,-,,  opt jun12,,0.055,,0.06,-,0.055,0.055,-1.22,0.082,0.055
ENE,545.297,0.545,0.161,0.423,1.83,1.5,2.4,112.5,12,0.20,4.44,,Energy Develop,,2.70,-2,2.69,2.73,2.73,2.70,-1.95,2.95,1.205
EOL,7,0.007,-,0.003,-,-,-0.4,-,-,-,-,,Energy One Ltd,,0.17,-3,0.17,0.20,0.20,0.17,-16.22,0.20,0.05
EVE,95,0.095,0.337,0.012,0.09,0.6,-1.6,-,-,-,-,,Energy Ventures,,0.051,,0.051,0.055,0.055,0.051,-1.22,0.095,0.009
ERJO,-,-,-,-,-,-,-,-,-,-,-,,Enerji Ltd opt dec16,,-,,-,-,-,-,-,-,-
ENG,-,-,0.531,0.009,0.01,72.0,-1.06,-,-,-,-,,Engin Ltd,,0.72,,0.76,0.80,0.72,0.72,-1.22,1.35,0.62
ESN,14807.4,14.807,1.441,0.003,-,-,0.01,20.0,-,-,-,,Entellect Solutions,,0.002,-0.1,0.003,0.004,0.003,0.002,-34.55,0.008,0.002
ESI,18016,18.016,3.607,0.029,0.01,4.1,-0.14,-,-,-,-,,ENV Clean Tech,,0.041,,0.04,0.041,0.042,0.037,-1.22,0.115,0.012
ESIO,1048.84,1.049,-,0.012,-,-,-,-,-,-,-,,  opt jan14,,0.024,-0.1,0.024,0.025,0.025,0.022,-5.22,0.085,0.006
ENV,6534.82,6.535,5.445,0.721,-0.08,-,4,13.4,5.5,0.73,10.28,,Envestra Ltd,,0.535,2.5,0.535,0.545,0.545,0.51,3.68,0.595,0.27
EVM,348.5,0.348,0.123,0.019,-,-,-1.7,-,-,-,-,,Enviromission Ltd,,0.06,,0.055,0.064,0.072,0.06,-1.22,0.125,0.035
EGL,889.624,0.89,0.03,0.017,0.03,2.4,0.41,17.8,0.2,2.05,2.74,f,Environment Grp,,0.073,1.3,0.07,0.073,0.073,0.064,20.45,0.077,0.042
EPY,0.822,-,0.406,0.006,0.35,0.6,-0.16,-,-,-,-,,E-Pay Asia Ltd,,0.205,,0.16,0.24,0.205,0.205,-1.22,0.245,0.065
EQF,48,0.048,-,0.007,0.19,1.5,-26.4,-,-,-,-,,Equities & Freehldgss,,0.28,3,0.255,0.28,0.28,0.25,10.78,0.30,0.02
EQT,1.65,0.002,0.017,0.15,2.66,6.8,98.45,18.3,110,0.90,6.11,f,Equity Tr,,18.00,,18.00,18.45,18.01,17.80,-1.22,19.50,11.90
ESV,585.514,0.586,0.374,0.108,0.20,2.8,-20.1,-,-,-,-,,eServGlobal Ltd,,0.55,-1,0.545,0.55,0.565,0.54,-3.00,0.65,0.30
ESS,517.793,0.518,0.214,0.014,0.33,0.8,-1.54,-,-,-,-,,Essa Aust,,0.26,3,0.215,0.26,0.27,0.195,11.83,0.46,0.135
ETPMAG,9.77,0.01,-,0.002,-,-,-,-,-,-,-,,ETFS Metals etfs ag,,19.56,57,19.50,20.10,19.77,18.91,1.78,22.68,16.30
ETPMPD,0.026,-,-,0.002,-,-,-,-,-,-,-,,  etfs pd,,46.25,609,43.61,46.54,46.25,40.16,13.95,46.25,29.04
ETPMPM,0.982,-,-,0.001,-,-,-,-,-,-,-,,  etfs pm,,99.42,239,98.50,99.72,99.42,97.03,1.24,112.49,74.51
ETPMPT,0.5,-,-,0.001,-,-,-,-,-,-,-,,  etfs pt,,162.11,-191,162.01,173.47,162.11,162.11,-2.38,172.93,101.83
EPX,213.422,0.213,-,0.099,0.89,1.6,8.1,17.6,12.96,0.63,9.09,,Ethane Pipeline stpld,,1.425,-1.5,1.42,1.425,1.43,1.39,-2.26,1.47,0.50
ETT,13293.4,13.293,-,0.008,-,-,-0.04,-,-,-,-,,ETT Ltd fpo nz,,0.005,,0.004,0.005,0.005,0.005,-1.22,0.007,0.001
ETW,2498.02,2.498,-,0.007,-,-,-0.1,-,-,-,-,,ETW Corp Ltd,,0.023,-0.1,0.022,0.023,0.026,0.021,-5.38,0.04,0.01
EBG,167.85,0.168,-,0.006,0.27,0.3,-5.89,-,-,-,-,,Eumundi Grp Ltd,,0.08,0.5,0.065,0.08,0.08,0.08,5.45,0.14,0.06
EZL,151.535,0.152,0.084,0.194,-,-,8.07,18.2,8.5,0.95,5.78,f,Euroz Ltd,,1.47,-13,1.38,1.47,1.61,1.47,-9.34,1.69,0.50
EZLO,15.91,0.016,-,0.01,-,-,-,-,-,-,-,,  opt mar14,,0.86,8,0.78,0.86,0.88,0.79,9.04,0.91,0.029
EFG,901.742,0.902,-,0.014,0.09,0.6,-69.97,-,-,-,-,,Everest Financial,,0.056,0.1,0.056,0.063,0.061,0.052,0.60,0.091,0.048
EVZ,336.42,0.336,0.103,0.031,0.04,3.8,0.97,15.5,0.5,1.94,3.33,f,EVZ Ltd,,0.15,0.5,0.15,0.16,0.155,0.15,2.23,0.20,0.07
EPL,120,0.12,0.05,0.014,-0.01,-,1.04,10.1,-,-,-,,Eyecare Partners,,0.105,0.6,0.09,0.10,0.105,0.099,4.84,0.175,0.071
EPLO,-,-,-,-,-,-,-,-,-,-,-,,  opt sep10,,0.001,,-,-,0.001,0.001,-1.22,0.024,0.001
EZE,246.7,0.247,0.3,0.006,0.03,1.4,-3.24,-,-,-,-,,Ezenet Ltd,,0.041,-0.9,0.03,0.041,0.05,0.041,-19.22,0.052,0.008
FAC,5,0.005,0.05,0.008,0.01,6.5,-7.71,-,-,-,-,,Facilitate Digital,,0.065,0.5,0.065,0.11,0.065,0.06,7.12,0.15,0.01
FXJ,33077.6,33.078,27.19,4.045,-0.37,-,-21.6,-,2,-,1.16,,Fairfax Media Ltd,,1.72,-2,1.715,1.73,1.79,1.71,-2.37,1.805,0.795
FAN,60.87,0.061,0.01,0.415,0.72,5.6,19.37,20.9,9.5,2.04,2.35,f,Fantastic Hldgs,,4.04,-14,4.01,4.15,4.18,4.00,-4.57,4.29,1.65
FRM,-,-,0.005,0.011,0.44,0.5,2.24,8.9,-,-,-,,Farm Pride Foods,,0.20,,0.19,0.295,0.20,0.20,-1.22,0.30,0.20
FAT,108.5,0.109,0.011,0.028,1.15,0.8,-7.2,-,-,-,-,,Fat Prophets,,0.94,1.5,0.94,0.945,0.94,0.925,0.40,0.945,0.525
FFI,11.124,0.011,0.01,0.026,3.01,1.3,61.9,6.1,18,3.44,4.75,f,FFI Hldgs,,3.79,1,3.76,3.85,3.79,3.78,-0.95,3.90,2.36
FPS,18.516,0.019,0.031,0.052,0.31,5.1,10.09,15.8,6.75,1.49,4.25,f,Fiducian Portfolio,,1.59,4,1.55,1.59,1.59,1.50,1.36,1.75,0.912
FRI,95.061,0.095,0.01,0.128,0.55,1.6,13.44,6.7,7,1.92,7.78,f,Finbar Grp Ltd,,0.90,-1.5,0.90,0.96,0.93,0.875,-2.86,0.96,0.53
FOF,8.875,0.009,-,0.005,0.72,0.6,1.63,28.2,-,-,-,,First Opportunity,,0.46,,0.46,0.50,0.46,0.45,-1.22,0.46,0.35
FFF,3636.98,3.637,0.78,0.041,-0.07,-,0.79,7.1,-,-,-,,Firstfolio Ltd,,0.056,0.4,0.057,0.06,0.06,0.052,6.47,0.07,0.024
FPA,1117.09,1.117,0.051,0.362,-,-,-38.56,-,3.87,-,7.74,,Fisher & Paykel App,,0.50,,0.495,0.51,0.50,0.47,-1.22,0.806,0.207
FPH,36.431,0.036,0.765,1.381,0.46,5.9,11.47,23.5,9.89,1.16,3.66,,Fisher & Paykel H,,2.70,-6,2.69,2.72,2.76,2.66,-3.39,2.83,2.18
FKP,10664.8,10.665,2.013,0.889,3.15,0.2,-70.3,-,3.45,-,4.51,,FKP Prop Grp stpld,,0.765,-2.5,0.76,0.785,0.815,0.76,-4.38,0.83,0.204
FGI,-,-,0.003,0.011,0.42,0.7,-16.71,-,-,-,-,,Flat Glass Ind,,0.30,,0.31,0.35,0.30,0.30,-1.22,0.458,0.238
FWD,721.633,0.722,0.364,0.468,2.63,3.3,68.7,12.8,66,1.04,7.50,f,Fleetwood Corp,,8.80,81,8.80,8.85,8.90,7.96,8.92,8.90,3.36
FBU,1093.72,1.094,0.185,4.006,2.25,2.9,-7,-,28.62,-,4.33,,Fletcher Bld,,6.61,17,6.53,6.61,6.65,6.36,1.42,7.04,3.90
FXL,464.754,0.465,1.725,0.38,0.11,14.5,14.4,11.0,6,2.40,3.77,f,Flexigrp Ltd,,1.59,1,1.59,1.615,1.655,1.57,-0.59,1.795,0.30
FLT,612.363,0.612,1.939,1.787,1.92,9.3,38.3,46.8,9,4.26,0.50,,Flight Centre,,17.93,-49,17.90,17.94,18.50,17.65,-3.88,18.86,3.39
FLS,5,0.005,-,0.01,0.05,8.0,-25.5,-,-,-,-,,Fluorotechnics,,0.40,1.7,0.30,0.40,0.40,0.383,3.13,0.887,0.224
FLK,105.911,0.106,0.007,0.013,0.68,0.2,-11.8,-,-,-,-,,Folkestone Ltd,,0.15,,0.145,0.15,0.155,0.145,-1.22,0.427,0.12
FEA,5445.42,5.445,0.458,0.069,0.71,0.1,-3.49,-,-,-,-,,Forest Enterprises,,0.074,0.4,0.073,0.074,0.075,0.07,4.50,0.252,0.066
FPG,-,-,-,0.071,2.44,0.4,6.8,12.6,-,-,-,,Forest Place Grp,,0.86,,-,0.85,0.86,0.86,-1.22,1.30,0.85
FGE,416.962,0.417,0.122,0.171,0.47,5.3,22.81,11.0,3,7.60,1.20,f,Forge Grp Ltd,,2.50,-3,2.49,2.50,2.60,2.40,-2.40,2.60,0.16
FGL,40641.6,40.642,22.111,10.405,0.46,11.7,22.8,23.6,27.25,0.84,5.06,f,Foster's Grp,,5.39,-11,5.37,5.40,5.59,5.37,-3.22,5.89,4.80
FXI,35.342,0.035,-,0.009,0.66,0.9,-39,-,-,-,-,,Fox Invest Ltd,,0.58,-2,0.58,0.63,0.60,0.58,-4.55,0.67,0.425
FLR,-,-,-,0.005,0.12,0.2,-3.57,-,-,-,-,,Frankland River,,0.025,,0.027,0.04,0.025,0.025,-1.22,0.05,0.025
FNP,0.1,-,0.029,0.023,0.13,2.3,2.4,12.5,-,-,-,,Freedom Nutritional,,0.30,-3,0.30,0.33,0.30,0.30,-10.31,0.395,0.285
FRE,36.45,0.036,0.145,0.003,-,-,-4.86,-,-,-,-,,Freshtel Hldgs,,0.007,-0.1,0.007,0.009,0.008,0.007,-13.72,0.042,0.005
FRR,195.172,0.195,0.046,0.011,0.08,1.7,-5.3,-,-,-,-,,Frigrite Ltd,,0.135,,0.13,0.135,0.135,0.135,-1.22,0.195,0.078
FSA,163.3,0.163,0.259,0.054,0.24,1.8,7.66,5.5,-,-,-,,FSA Grp Ltd,,0.42,1,0.405,0.42,0.42,0.405,1.22,0.465,0.175
FUN,1061.15,1.061,0.517,0.077,0.05,4.5,-49.5,-,-,-,-,,Funtastic Ltd,,0.225,,0.22,0.225,0.225,0.215,-1.22,0.30,0.105
FUT,248428,248.428,14.06,0.014,-,-,-0.04,-,-,-,-,,Future Corp,,0.005,,0.004,0.005,0.006,0.004,-1.22,0.011,0.002
GRB,1730.02,1.73,-,0.042,0.01,14.0,-1.29,-,-,-,-,,Gage Roads Brewing,,0.14,,0.135,0.14,0.14,0.115,-1.22,0.185,0.012
GAP,225.785,0.226,-,0.039,0.24,0.6,-6.75,-,-,-,-,,Gale Pacific Ltd,,0.14,,0.135,0.16,0.14,0.14,-1.22,0.17,0.035
